onet_soc_code,spe_ocupacion,similarity_score
49-9071.00,"Maestros Generales de Obra y Supervisores de Construcción, Instalación y Reparación",0.5019995461936754
49-9071.00,Operarios de Mantenimiento de Instalaciones de Abastecimiento de Agua y Gas,0.4511019078567598
49-9071.00,"Contratistas y Supervisores de Ajustadores de Máquinas y Herramientas, y de Ocupaciones Relacionadas",0.44136184141565515
49-9081.00,Operarios de Mantenimiento y Servicio de Televisión por Cable,0.48160749708555595
49-9081.00,"Auxiliares técnicos de instalación, mantenimiento y reparación de sistemas de Telecomunicaciones",0.46801542759844966
49-9081.00,Gerentes de Mantenimiento,0.46652348580524505
49-9091.00,Operadores de Juegos Mecánicos y de Salón,0.513542087418636
49-9091.00,"Contratistas y Supervisores de Ajustadores de Máquinas y Herramientas, y de Ocupaciones Relacionadas",0.4537033695960302
49-9091.00,Mecánicos de Otros Pequeñas Máquinas y Motores,0.4530901341213885
49-9092.00,Mecánicos de Equipo Pesado,0.45597547033541713
49-9092.00,Contratistas y Supervisores de Operación de Equipo Pesado,0.4205432850046923
49-9092.00,Operarios torres de perforación de hidrocarburos,0.42037988172125984
49-9094.00,Cerrajeros y afines,0.5467968380868453
49-9094.00,"Sastres, Modistos, Peleteros y Sombrereros",0.5011771359372303
49-9094.00,Reparadores de Aparatos Electrodomésticos,0.49040673531655443
49-9095.00,Instaladores de Pisos,0.5454655164911014
49-9095.00,Instaladores de Redes y Equipos a Gas,0.5213511185412504
49-9095.00,Instaladores de Material Aislante,0.5068541852621192
49-9096.00,Mecánicos Industriales,0.4891415200652096
49-9096.00,"Mecánicos de Maquinaria Textil, confección, cuero, calzado y marroquinería",0.48301746279673236
49-9096.00,Operarios de Acabado de Muebles,0.4758303132157544
49-9097.00,"Auxiliares técnicos de instalación, mantenimiento y reparación de sistemas de Telecomunicaciones",0.5097282591185213
49-9097.00,Guardafrenos y Otros Operadores Ferroviarios,0.4904589891155781
49-9097.00,Ensambladores e Inspectores de Aparatos y Equipo Eléctrico,0.4862450944701796
49-9098.00,Ayudantes de Mecánica,0.5845057994902219
49-9098.00,Ayudantes Electricistas,0.5476440379988751
49-9098.00,"Auxiliares técnicos de instalación, mantenimiento y reparación de sistemas de Telecomunicaciones",0.5180414566440427
49-9099.00,Operarios de Mantenimiento de Instalaciones de Abastecimiento de Agua y Gas,0.5205852335413965
49-9099.00,Mecánicos de Otros Pequeñas Máquinas y Motores,0.5118276669363702
49-9099.00,"Maestros Generales de Obra y Supervisores de Construcción, Instalación y Reparación",0.5100452155407822
49-9099.01,Operadores de Plantas de Generación y Distribución de Energía,0.476636422650342
49-9099.01,Técnicos en Geología y Minería,0.45708600820606426
49-9099.01,Técnicos en Recursos Naturales,0.4455000862630498
51-1011.00,"Contratistas y Supervisores de Ajustadores de Máquinas y Herramientas, y de Ocupaciones Relacionadas",0.5260984113939623
51-1011.00,Supervisores de Fabricación de Otros Productos Mecánicos y Metálicos,0.5204567845728582
51-1011.00,Ensambladores e Inspectores de Productos Mecánicos,0.49689653525809147
51-2011.00,Ensambladores e Inspectores de Ensamble de Aeronaves,0.49201289551425853
51-2011.00,Montadores de Estructuras Metálicas,0.4460590175594381
51-2011.00,Operarios de Rampa de Transporte Aéreo,0.43024054415182245
51-2021.00,"Ensambladores, Fabricantes e Inspectores de Transformadores y Motores Eléctricos Industriales",0.4401521717323378
51-2021.00,Ajustadores de Máquinas y Herramientas,0.36960930048989915
51-2021.00,Enchapadores,0.35575060232828504
51-2022.00,Ensambladores e Inspectores de Aparatos y Equipo Eléctrico,0.5896239095713363
51-2022.00,Ensambladores de productos Electrónicos,0.4931126995319485
51-2022.00,Ensambladores e Inspectores de Productos Mecánicos,0.4927117025228138
51-2023.00,Ensambladores e Inspectores de Productos Mecánicos,0.5248827209612923
51-2023.00,Ensambladores e Inspectores de Aparatos y Equipo Eléctrico,0.5009198453319774
51-2023.00,Ayudantes de Mecánica,0.495118694473876
51-2031.00,"Mecánicos de Maquinaria Textil, confección, cuero, calzado y marroquinería",0.5680850528131649
51-2031.00,Mecánicos de Otros Pequeñas Máquinas y Motores,0.5578681427268963
51-2031.00,Mecánicos Industriales,0.49734855086603985
51-2041.00,Montadores de Estructuras Metálicas,0.6501402965170748
51-2041.00,Contratistas y Supervisores de Moldeo de Forja y Montaje de Estructuras Metálicas,0.5943482424714046
51-2041.00,Operadores de Máquinas para el Trabajo del Metal,0.5374811092622364
51-2051.00,"Mecánicos de Maquinaria Textil, confección, cuero, calzado y marroquinería",0.42587343477565043
51-2051.00,Ornamentistas y Forjadores,0.40981873152373016
51-2051.00,Rayadores de Caucho,0.4088288923525708
51-2061.00,"Contratistas y Supervisores de Ajustadores de Máquinas y Herramientas, y de Ocupaciones Relacionadas",0.4998734912689515
51-2061.00,Ensambladores e Inspectores de Aparatos y Equipo Eléctrico,0.48340783965442113
51-2061.00,Ensambladores e Inspectores de Productos Mecánicos,0.4833736040251326
51-2092.00,Ensambladores e Inspectores de Productos Mecánicos,0.3912976233007488
51-2092.00,Asistentes Tesorería,0.35743243508084255
51-2092.00,"Contratistas y Supervisores de Ajustadores de Máquinas y Herramientas, y de Ocupaciones Relacionadas",0.34782517413226
51-2099.00,Otros Obreros y Ayudantes en Fabricación y Procesamiento n.c.a.,0.5447346352244724
51-2099.00,Mecánicos de Otros Pequeñas Máquinas y Motores,0.5268576873904866
51-2099.00,Operadores de Máquinas para la fabricación de Otros Productos n.c.a.,0.5186426121204698
51-3011.00,Panaderos y Pasteleros,0.6106183679542572
51-3011.00,Cocineros,0.47160690046725
51-3011.00,Obreros y Ayudantes en la Elaboración de Alimentos y Bebidas,0.4695364269768159
51-3021.00,Cortadores de Carne para Comercio Mayorista y al Detal,0.5636841287125446
51-3021.00,Panaderos y Pasteleros,0.5019431589638628
51-3021.00,Meseros y Capitán de Meseros,0.5016888842374382
51-3022.00,Cortadores de Carne para Comercio Mayorista y al Detal,0.5404549100913735
51-3022.00,Meseros y Capitán de Meseros,0.502272529430828
51-3022.00,"Cortadores de Tela, Cuero y Piel",0.5003983124125018
51-3023.00,Operarios de Planta de Procesamiento y Empaque de Pescado y Mariscos,0.4877312852687539
51-3023.00,Meseros y Capitán de Meseros,0.46434255072133035
51-3023.00,Cortadores de Carne para Comercio Mayorista y al Detal,0.456471797497644
51-3091.00,Operarios de Máquinas para la Elaboración de Productos de Tabaco,0.6245338190936666
51-3091.00,Operadores de Máquinas de Soldadura,0.5724852588148642
51-3091.00,Operadores de Máquinas de Planta Química,0.5700378430049078
51-3092.00,Operadores de Control de Procesos y Máquinas para la Elaboración de Alimentos y Bebidas,0.5688021261427312
51-3092.00,Obreros y Ayudantes en la Elaboración de Alimentos y Bebidas,0.5543043749564358
51-3092.00,Operadores de Máquinas de Planta Química,0.5150036171248872
51-3093.00,Operadores de Control de Procesos y Máquinas para la Elaboración de Alimentos y Bebidas,0.571200430289123
51-3093.00,Operadores de Máquinas de Planta Química,0.569305937064995
51-3093.00,Operadores de Máquinas de Soldadura,0.555673378074975
51-3099.00,Operadores de Máquinas y Trabajadores Relacionados con el Procesamiento del Caucho,0.583385523260874
51-3099.00,Otros Obreros y Ayudantes en Fabricación y Procesamiento n.c.a.,0.5743737283393131
51-3099.00,Operarios de Planta de Procesamiento y Empaque de Pescado y Mariscos,0.5545598317275545
51-4021.00,"Operadores de Máquinas, Tratamiento de Metales y Minerales",0.5355569074582239
51-4021.00,Operadores de Telares y Otras Máquinas Tejedoras,0.5179329391390207
51-4021.00,Operadores de Máquinas para el Trabajo del Metal,0.512010977770051
51-4022.00,Operadores de Máquinas para Forja,0.5807319868591754
51-4022.00,Operadores de Máquinas para el Trabajo del Metal,0.5718079027780661
51-4022.00,"Operadores de Máquinas, Tratamiento de Metales y Minerales",0.5661411406656273
51-4023.00,Operadores de Máquinas para el Trabajo del Metal,0.5191510640256887
51-4023.00,"Operadores de Máquinas, Tratamiento de Metales y Minerales",0.5166384760183942
51-4023.00,Operadores de Telares y Otras Máquinas Tejedoras,0.5044625176776891
51-4031.00,"Operadores de Máquinas, Tratamiento de Metales y Minerales",0.5620616619304376
51-4031.00,Operadores de Máquinas para el Trabajo del Metal,0.5605645465509123
51-4031.00,"Operadores de Máquinas de Tintura, Acabado Textil y Prendas",0.5166051465000572
51-4032.00,Operadores de Máquinas para el Trabajo del Metal,0.573270506324671
51-4032.00,"Operadores de Máquinas, Tratamiento de Metales y Minerales",0.5713975835806551
51-4032.00,Operadores de Máquinas para Coser y Bordar,0.5459053509197189
51-4033.00,"Operadores de Máquinas, Tratamiento de Metales y Minerales",0.5084372971894889
51-4033.00,Operadores de Máquinas para el Trabajo del Metal,0.48054343912725167
51-4033.00,Ajustadores de Máquinas y Herramientas,0.4756031491099051
51-4034.00,Operadores de Máquinas para el Trabajo del Metal,0.5522686656299105
51-4034.00,"Operadores de Máquinas, Tratamiento de Metales y Minerales",0.5487523763868638
51-4034.00,"Operadores de Máquinas de Tintura, Acabado Textil y Prendas",0.5138238016812968
51-4035.00,Operadores de Máquinas para el Trabajo del Metal,0.5524944363482124
51-4035.00,"Operadores de Máquinas, Tratamiento de Metales y Minerales",0.5508817220283077
51-4035.00,Operadores de Máquinas de Planta Química,0.5378195549339483
51-4041.00,Mecánicos de Otros Pequeñas Máquinas y Motores,0.5451428253250128
51-4041.00,"Operadores de Máquinas, Tratamiento de Metales y Minerales",0.542471145811437
51-4041.00,Operadores de Máquinas para el Trabajo del Metal,0.5269742022242715
51-4051.00,"Operadores de Máquinas, Tratamiento de Metales y Minerales",0.6167613148719235
51-4051.00,Operadores de Máquinas para el Trabajo del Metal,0.5809431936437343
51-4051.00,Operadores de Máquinas de Soldadura,0.5598971998125057
51-4052.00,Operadores de Máquinas para el Trabajo del Metal,0.5418504329130898
51-4052.00,Trabajadores de Fundición,0.5319990754589045
51-4052.00,Ayudantes en la Fabricación Metálica,0.5314977476388432
51-4061.00,"Operadores de Máquinas, Tratamiento de Metales y Minerales",0.533864485594242
51-4061.00,Mecánicos de Otros Pequeñas Máquinas y Motores,0.5296952200461325
51-4061.00,Operadores de Máquinas para el Trabajo del Metal,0.5283940696697865
51-4062.00,Ensambladores e Inspectores de Productos Mecánicos,0.525220361496097
51-4062.00,Operadores de Máquinas para el Trabajo del Metal,0.5219210539284147
51-4062.00,Contratistas y Supervisores de Moldeo de Forja y Montaje de Estructuras Metálicas,0.5209736549398298
51-4071.00,Ayudantes en la Fabricación Metálica,0.5383919721378924
51-4071.00,Trabajadores de Fundición,0.5339252744707083
51-4071.00,Contratistas y Supervisores de Moldeo de Forja y Montaje de Estructuras Metálicas,0.5201360570671155
51-4072.00,Operadores de Máquinas para el Trabajo del Metal,0.554609687800446
51-4072.00,"Operadores de Máquinas, Tratamiento de Metales y Minerales",0.5535047387762141
51-4072.00,Operadores de Máquinas de Planta Química,0.5241049838711176
51-4081.00,Operadores de Máquinas para el Trabajo del Metal,0.5920576721053662
51-4081.00,"Operadores de Máquinas, Tratamiento de Metales y Minerales",0.5877342041027367
51-4081.00,Operadores de Máquinas Herramientas,0.5723642650766109
51-4111.00,"Contratistas y Supervisores de Ajustadores de Máquinas y Herramientas, y de Ocupaciones Relacionadas",0.5268940665016112
51-4111.00,"Mecánicos de Maquinaria Textil, confección, cuero, calzado y marroquinería",0.511214365164215
51-4111.00,Operadores de Máquinas Herramientas,0.509182043225702
51-4121.00,Operadores de Máquinas de Soldadura,0.5258578071688896
51-4121.00,Soldadores,0.5037993512438842
51-4121.00,Artesanos Trabajos en Metal,0.49033199520393694
51-4122.00,Operadores de Máquinas de Soldadura,0.6413310001073695
51-4122.00,Operadores de Máquinas para el Trabajo del Metal,0.5336908285586686
51-4122.00,"Operadores de Máquinas, Tratamiento de Metales y Minerales",0.5282836108633481
51-4191.00,"Operadores de Máquinas, Tratamiento de Metales y Minerales",0.5514166071126327
51-4191.00,Operadores de Máquinas de Soldadura,0.525637080123533
51-4191.00,Operadores de Máquinas para el Trabajo del Metal,0.5208406367707878
51-4192.00,Montadores de Estructuras Metálicas,0.48984318289755
51-4192.00,Contratistas y Supervisores de Moldeo de Forja y Montaje de Estructuras Metálicas,0.47450587810048883
51-4192.00,Trabajadores de Fundición,0.47414512271056664
51-4193.00,"Operadores de Máquinas, Tratamiento de Metales y Minerales",0.5560992222027396
51-4193.00,Operadores de Máquinas para el Trabajo del Metal,0.5465342368678093
51-4193.00,Operarios de Recubrimientos Metálicos,0.5362510830549835
51-4194.00,Ajustadores de Máquinas y Herramientas,0.5442293590971614
51-4194.00,Artesanos Trabajos en Metal,0.5035608453640014
51-4194.00,"Operadores de Máquinas, Tratamiento de Metales y Minerales",0.472069970437479
51-4199.00,Operadores de Máquinas y Trabajadores Relacionados con el Procesamiento del Caucho,0.5274995703308645
51-4199.00,Trabajadores de Fundición,0.5176505727119947
51-4199.00,Operadores de Máquinas y Trabajadores Relacionados con la Fabricación de Calzado y Marroquinería,0.5079178509962968
51-5111.00,Operarios de Terminados y Acabados de Artes Gráficas,0.5116314288717329
51-5111.00,Pre-prensistas de Artes Gráficas,0.5073412727135971
51-5111.00,Auxiliares de Producción Gráfica,0.5033294004030442
51-5112.00,"Operadores de Máquinas de Tintura, Acabado Textil y Prendas",0.6111000607146125
51-5112.00,Operadores de Máquinas de Planta Química,0.5840673785188037
51-5112.00,Operarios de Terminados y Acabados de Artes Gráficas,0.5665443951968727
51-5113.00,Operarios de Terminados y Acabados de Artes Gráficas,0.5413132991504848
51-5113.00,Operarios de Acabado de Muebles,0.5397201144551862
51-5113.00,"Operadores de Máquinas de Tintura, Acabado Textil y Prendas",0.5237599438488733
51-6011.00,Empleados de Lavandería,0.6150895652776349
51-6011.00,"Operadores de Máquinas de Tintura, Acabado Textil y Prendas",0.549659674156269
51-6011.00,Operadores de Máquinas y Trabajadores Relacionados con la Fabricación de Calzado y Marroquinería,0.515273139315681
51-6021.00,"Mecánicos de Maquinaria Textil, confección, cuero, calzado y marroquinería",0.5669530751572818
51-6021.00,"Operadores de Máquinas de Tintura, Acabado Textil y Prendas",0.500815176470401
51-6021.00,Pintores y Empapeladores,0.4982808528562513
51-6031.00,Operadores de Máquinas para Coser y Bordar,0.7289612493311154
51-6031.00,"Operadores de Máquinas de Tintura, Acabado Textil y Prendas",0.6843918570086976
51-6031.00,Operadores de Máquinas de Soldadura,0.6803434303711573
51-6041.00,Operadores de Máquinas y Trabajadores Relacionados con la Fabricación de Calzado y Marroquinería,0.598395676961749
51-6041.00,"Mecánicos de Maquinaria Textil, confección, cuero, calzado y marroquinería",0.5915578793589431
51-6041.00,Artesanos Trabajos en Cuero,0.5806965407094673
51-6042.00,Operadores de Máquinas y Trabajadores Relacionados con la Fabricación de Calzado y Marroquinería,0.7106649139956983
51-6042.00,"Operadores de Máquinas de Tintura, Acabado Textil y Prendas",0.6201669227703752
51-6042.00,Operadores de Telares y Otras Máquinas Tejedoras,0.6138436359218703
51-6051.00,"Mecánicos de Maquinaria Textil, confección, cuero, calzado y marroquinería",0.5202600934455961
51-6051.00,Operadores de Máquinas para Coser y Bordar,0.5109031308359953
51-6051.00,Ornamentistas y Forjadores,0.4688546967208242
51-6052.00,"Mecánicos de Maquinaria Textil, confección, cuero, calzado y marroquinería",0.5579067268372135
51-6052.00,"Sastres, Modistos, Peleteros y Sombrereros",0.5311258506969978
51-6052.00,Otros Reparadores,0.49680777269548415
51-6061.00,"Operadores de Máquinas de Tintura, Acabado Textil y Prendas",0.703415696114115
51-6061.00,Operadores de Máquinas para la Preparación de Fibras Textiles,0.6598018027319735
51-6061.00,Operadores de Telares y Otras Máquinas Tejedoras,0.6393940252023489
51-6062.00,"Operadores de Máquinas de Tintura, Acabado Textil y Prendas",0.6760883889768703
51-6062.00,Operadores de Telares y Otras Máquinas Tejedoras,0.6531507339070118
51-6062.00,Operadores de Máquinas para la Preparación de Fibras Textiles,0.6461113652231328
51-6063.00,"Operadores de Máquinas de Tintura, Acabado Textil y Prendas",0.6773687171753467
51-6063.00,Operadores de Telares y Otras Máquinas Tejedoras,0.6684683298396803
51-6063.00,Operadores de Máquinas para la Preparación de Fibras Textiles,0.653664961063131
51-6064.00,Operadores de Telares y Otras Máquinas Tejedoras,0.6279939710793141
51-6064.00,"Operadores de Máquinas de Tintura, Acabado Textil y Prendas",0.5992031455552762
51-6064.00,Operadores de Máquinas para la Preparación de Fibras Textiles,0.597404060283283
51-6091.00,Operadores de Máquinas para la Preparación de Fibras Textiles,0.5276545848039933
51-6091.00,Operadores de Telares y Otras Máquinas Tejedoras,0.5236185934145302
51-6091.00,"Mecánicos de Maquinaria Textil, confección, cuero, calzado y marroquinería",0.47999776777418446
51-6092.00,"Operadores de Máquinas de Tintura, Acabado Textil y Prendas",0.523744610788311
51-6092.00,"Mecánicos de Maquinaria Textil, confección, cuero, calzado y marroquinería",0.5202296757358937
51-6092.00,Operadores de Máquinas para Coser y Bordar,0.48912051898003517
51-6093.00,"Mecánicos de Maquinaria Textil, confección, cuero, calzado y marroquinería",0.5931217604373382
51-6093.00,Tapiceros,0.5517284269568781
51-6093.00,Carpinteros,0.5497341698240931
51-6099.00,Operadores de Máquinas y Trabajadores Relacionados con la Fabricación de Calzado y Marroquinería,0.5672125464334621
51-6099.00,"Operadores de Máquinas de Tintura, Acabado Textil y Prendas",0.5597049005551803
51-6099.00,Trabajadores del Tratamiento de Pieles y Cueros,0.5331875604908451
51-7011.00,Operarios de Acabado de Muebles,0.5712981318144149
51-7011.00,Carpinteros,0.5602604677223441
51-7011.00,Operadores de Máquinas para el Trabajo de la Madera,0.5242781242905761
51-7021.00,Operarios de Acabado de Muebles,0.5825119502911111
51-7021.00,Carpinteros,0.5506668025083454
51-7021.00,Ensambladores e Inspectores de Muebles y Accesorios,0.5118356284703104
51-7031.00,Operarios de Acabado de Muebles,0.5848502862498619
51-7031.00,Carpinteros,0.5480000517733119
51-7031.00,Operadores de Máquinas para el Trabajo de la Madera,0.5271118532710741
51-7032.00,Operarios de Acabado de Muebles,0.5491317580658013
51-7032.00,Carpinteros,0.5382478084631739
51-7032.00,Ornamentistas y Forjadores,0.5243147990382672
51-7041.00,Operadores de Máquinas para el Trabajo de la Madera,0.6318082937951912
51-7041.00,Operadores de Máquinas de Soldadura,0.595798567130935
51-7041.00,Operadores de Máquinas para Procesamiento de la Madera,0.5931678020372715
51-7042.00,Operadores de Máquinas para el Trabajo de la Madera,0.6323720894707956
51-7042.00,Operadores de Máquinas para Procesamiento de la Madera,0.6035363890971587
51-7042.00,Operadores de Máquinas Herramientas,0.5624882968070736
51-7099.00,Artesanos Trabajos en Maderables y No Maderables,0.5753062237558699
51-7099.00,Otros Artesanos n.c.a.,0.5729530771316907
51-7099.00,Carpinteros,0.5687815365341219
51-8011.00,Operadores de Planta de Gas,0.5049731805004942
51-8011.00,Operadores de Máquinas de Planta Química,0.4963724371652225
51-8011.00,Operadores de Plantas de Generación y Distribución de Energía,0.4951895269140001
51-8012.00,Operadores de Plantas de Generación y Distribución de Energía,0.5465443312318391
51-8012.00,Instaladores de Redes de Energía Eléctrica,0.5288136446365854
51-8012.00,Ayudantes Electricistas,0.4987995140510556
51-8013.00,Operadores de Máquinas de Planta Química,0.6625718104283241
51-8013.00,Operadores de Plantas de Generación y Distribución de Energía,0.6562518577286399
51-8013.00,Operadores de Máquinas Estacionarias y Equipo Auxiliar,0.6304434265182945
51-8013.03,Operadores de Máquinas de Planta Química,0.5594675494088173
51-8013.03,Operadores de Planta de Gas,0.5303366228892491
51-8013.03,Operarios de Planta de Beneficio Animal,0.5267550211507402
51-8013.04,Operadores de Plantas de Generación y Distribución de Energía,0.5039631240822805
51-8013.04,Operadores de Máquinas de Planta Química,0.4885507402012059
51-8013.04,Operadores de Plantas de Tratamiento de Aguas y Desechos,0.46461144520776615
51-8021.00,Operadores de Máquinas Estacionarias y Equipo Auxiliar,0.6099497765362244
51-8021.00,Operadores de Máquinas de Planta Química,0.5478126374788871
51-8021.00,Mecánicos de Otros Pequeñas Máquinas y Motores,0.533332025298591
51-8031.00,Operadores de Plantas de Tratamiento de Aguas y Desechos,0.6293408270079801
51-8031.00,Operadores de Máquinas de Planta Química,0.5813437825138044
51-8031.00,Operadores de Control de Procesos y Máquinas para la Elaboración de Alimentos y Bebidas,0.5286770709496806
51-8091.00,Operadores de Máquinas de Planta Química,0.7163536790239637
51-8091.00,"Operadores de Procesos, Químicos, Gas y Petróleo",0.5834221505882209
51-8091.00,Operadores de Control de Procesos y Máquinas para la Elaboración de Alimentos y Bebidas,0.5662717540064648
51-8092.00,Operadores de Planta de Gas,0.7125381439650981
51-8092.00,Operadores de Máquinas de Planta Química,0.589056263004292
51-8092.00,Operadores de Plantas de Generación y Distribución de Energía,0.5601349556383433
51-8093.00,Operadores de producción de hidrocarburos,0.596442468682449
51-8093.00,Operadores de Planta de Gas,0.5729146132188613
51-8093.00,"Operadores de Procesos, Químicos, Gas y Petróleo",0.571191928004663
51-8099.00,Operadores de Planta de Gas,0.5510266299993474
51-8099.00,Operadores de Equipo Pesado (excepto grúa),0.5323173289521927
51-8099.00,Operadores de Máquinas de Planta Química,0.5279404785068114
51-8099.01,Operadores de Máquinas de Planta Química,0.481794670423784
51-8099.01,Operarios de Planta de Procesamiento y Empaque de Pescado y Mariscos,0.4814350176041099
51-8099.01,Operarios de Planta de Beneficio Animal,0.44698989829330726
51-9011.00,Operadores de Máquinas de Planta Química,0.6178132178061974
51-9011.00,Operadores de Máquinas Estacionarias y Equipo Auxiliar,0.5309427139800957
51-9011.00,Operadores de Control de Procesos y Máquinas para la Elaboración de Alimentos y Bebidas,0.5272903093097336
51-9012.00,Operadores de Máquinas de Planta Química,0.48512794404410436
51-9012.00,Operarios de Máquinas para la Elaboración de Productos de Tabaco,0.45806558384159246
51-9012.00,Operadores de Máquinas Estacionarias y Equipo Auxiliar,0.45726079802796366
51-9021.00,"Operadores de Máquinas, Tratamiento de Metales y Minerales",0.5538380096909562
51-9021.00,Operadores de Máquinas de Planta Química,0.5244570173728789
51-9021.00,"Operadores de Máquinas de Tintura, Acabado Textil y Prendas",0.5141461723345717
51-9022.00,Operarios de Acabado de Muebles,0.4787033491311843
51-9022.00,Mecánicos de Otros Pequeñas Máquinas y Motores,0.4321975001049413
51-9022.00,"Operadores de Máquinas, Tratamiento de Metales y Minerales",0.4251520761149041
51-9023.00,Operadores de Máquinas de Planta Química,0.5538385731519416
51-9023.00,Operarios de Máquinas para la Elaboración de Productos de Tabaco,0.5480272929203188
51-9023.00,"Operadores de Máquinas, Tratamiento de Metales y Minerales",0.5291230421821493
51-9031.00,"Cortadores de Tela, Cuero y Piel",0.5639580306319731
51-9031.00,Carpinteros,0.45004059263953117
51-9031.00,"Mecánicos de Maquinaria Textil, confección, cuero, calzado y marroquinería",0.4387839403531444
51-9032.00,Operadores de Telares y Otras Máquinas Tejedoras,0.5145171339293046
51-9032.00,Operarios de Máquinas para la Elaboración de Productos de Tabaco,0.5079392369652722
51-9032.00,"Operadores de Máquinas, Tratamiento de Metales y Minerales",0.5074613018128062
51-9041.00,Operarios de Máquinas para la Elaboración de Productos de Tabaco,0.5005457931053078
51-9041.00,"Operadores de Máquinas de Tintura, Acabado Textil y Prendas",0.49170767728496895
51-9041.00,"Mecánicos de Maquinaria Textil, confección, cuero, calzado y marroquinería",0.48947361998692196
51-9051.00,"Operadores de Máquinas, Tratamiento de Metales y Minerales",0.5496521169211298
51-9051.00,"Operadores de Máquinas de Tintura, Acabado Textil y Prendas",0.5319036857047921
51-9051.00,Operadores de Telares y Otras Máquinas Tejedoras,0.5207796455127061
51-9061.00,Ensambladores e Inspectores de Productos Mecánicos,0.6065222605938105
51-9061.00,Ensambladores de Productos Plásticos e Inspectores,0.5744705024862866
51-9061.00,"Inspectores de Control de Calidad, Fabricación de Productos de Tela, Piel y Cuero",0.5690499201384227
51-9071.00,Joyeros y Relojeros,0.5114334953769323
51-9071.00,Ornamentistas y Forjadores,0.5020023631993946
51-9071.00,"Sastres, Modistos, Peleteros y Sombrereros",0.49855925962184566
51-9071.06,Operarios de Acabado de Muebles,0.5304382918060252
51-9071.06,Operarios de Cementerios,0.5246227990404619
51-9071.06,Operadores de Máquinas y Trabajadores Relacionados con la Fabricación de Calzado y Marroquinería,0.5154788274028501
51-9081.00,Auxiliares en mecánica dental,0.5476946241342849
51-9081.00,Auxiliares de Laboratorio,0.5450458260995786
51-9081.00,Auxiliares de Laboratorio Clínico,0.512762011476382
51-9082.00,Ayudantes de Mecánica,0.4781139283034116
51-9082.00,Auxiliares en mecánica dental,0.46933782150969416
51-9082.00,"Mecánicos de Maquinaria Textil, confección, cuero, calzado y marroquinería",0.4592004767988487
51-9083.00,Auxiliares de Laboratorio,0.492092029392026
51-9083.00,Técnicos Ópticos,0.4761968959202273
51-9083.00,Técnicos de Laboratorio Médico y Patología,0.4442829176192796
51-9111.00,Operarios de Planta de Procesamiento y Empaque de Pescado y Mariscos,0.6401441173060592
51-9111.00,Operadores de Máquinas de Planta Química,0.6201757703870849
51-9111.00,Operarios de Máquinas para la Elaboración de Productos de Tabaco,0.615219926741314
51-9123.00,Operarios de Acabado de Muebles,0.5594481284442032
51-9123.00,Artesanos Trabajos en Cuero,0.4919718341985775
51-9123.00,Ensambladores e Inspectores de Muebles y Accesorios,0.49137507573567496
51-9124.00,"Operadores de Máquinas de Tintura, Acabado Textil y Prendas",0.502708544146374
51-9124.00,Operarios de Acabado de Muebles,0.47438115283698534
51-9124.00,"Operadores de Máquinas, Tratamiento de Metales y Minerales",0.4632356801807709
51-9141.00,Operarios de Máquinas para la Elaboración de Productos de Tabaco,0.425725227829178
51-9141.00,Auxiliares técnicos en electrónica,0.42528751639944784
51-9141.00,Operarios de Planta de Procesamiento y Empaque de Pescado y Mariscos,0.42346805044925795
51-9151.00,Operadores de Máquinas de Planta Química,0.5308492191648366
51-9151.00,Procesadores Fotográficos y de Películas,0.5236345312314098
51-9151.00,Operarios de Máquinas para la Elaboración de Productos de Tabaco,0.515206151385367
51-9161.00,Operadores de Máquinas Herramientas,0.5704680752414728
51-9161.00,Operadores de Máquinas para el Trabajo del Metal,0.5540369462317866
51-9161.00,"Operadores de Máquinas, Tratamiento de Metales y Minerales",0.5437356178464151
51-9162.00,"Contratistas y Supervisores de Ajustadores de Máquinas y Herramientas, y de Ocupaciones Relacionadas",0.5427793754558462
51-9162.00,Operadores de Máquinas Herramientas,0.5357233967627151
51-9162.00,Operadores de Máquinas de Planta Química,0.5334319748052915
51-9191.00,Operadores de Máquinas de Soldadura,0.5336194604141538
51-9191.00,"Operadores de Máquinas de Tintura, Acabado Textil y Prendas",0.528748532212478
51-9191.00,Operadores de Telares y Otras Máquinas Tejedoras,0.5136009208390773
51-9192.00,Operadores de Máquinas de Planta Química,0.5287201011300401
51-9192.00,"Operadores de Máquinas, Tratamiento de Metales y Minerales",0.5274463907088225
51-9192.00,"Operadores de Máquinas de Tintura, Acabado Textil y Prendas",0.5205366656512196
51-9193.00,Operadores de Máquinas de Planta Química,0.5315508487613175
51-9193.00,Operarios de Planta de Procesamiento y Empaque de Pescado y Mariscos,0.4971346706044688
51-9193.00,Operarios de Máquinas para la Elaboración de Productos de Tabaco,0.49390594601002125
51-9194.00,"Pintores, Escultores y Otros Artistas Visuales",0.47270691891428074
51-9194.00,Operarios de Acabado de Muebles,0.46812339528037195
51-9194.00,Operarios de Terminados y Acabados de Artes Gráficas,0.46600049747142414
51-9195.00,"Operadores de Moldeo de Arcilla, Piedra y Concreto",0.4541311093075412
51-9195.00,Ornamentistas y Forjadores,0.42506000239484293
51-9195.00,Pintores y Empapeladores,0.41984394544054715
51-9195.03,Carpinteros,0.5466093186342892
51-9195.03,Ornamentistas y Forjadores,0.5283165676252617
