uri,nombre,nombres_alternativos,nombres_ocultos,codigo_isco,codigo_nace,definicion,nota_profesion_regulada,nota_alcance,esquema
http://data.europa.eu/esco/occupation/e9665bdf-2989-4dc5-9aa9-7b791e489779,técnico en geotecnia/técnica en geotecnia,"técnico en geotecnia minera
técnica en geotecnia
técnico en geotecnia
técnica en geotecnia minera
geotécnico",,3117,"http://data.europa.eu/ux2/nace2.1/4313,
http://data.europa.eu/ux2/nace2.1/099",,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/e96cec32-9960-4496-a790-a9d2254906fc,operador de panel de apuestas hípicas/operadora de panel de apuestas hípicas,"encargado de marcador de hipódromo
operadora de panel de apuestas hípicas
encargada de marcador de hipódromo
operador de panel de apuestas hípicas",,4212,http://data.europa.eu/ux2/nace2.1/920,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/e97ce81a-cf24-4012-b39e-f87bedc5b450,nutricionista animal,"entendida en nutrición de piensos
técnica en nutrición de piensos
entendido en nutrición de piensos
experta en nutrición animal
técnico en nutrición de piensos
experto en nutrición animal",,2131,"http://data.europa.eu/ux2/nace2.1/721,
http://data.europa.eu/ux2/nace2.1/1091",,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/e982a28b-9de2-460c-b85d-0f65ea0aa3ca,vendedor de comida callejera/vendedora de comida callejera,"vendedor de comida callejera
vendedora de comida callejera
vendedor ambulante de comida
vendedora ambulante de comida",,5212,http://data.europa.eu/ux2/nace2.1/5612,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/e997358a-f6ed-4b5d-bebe-2a33b01ea3d2,director de importación y exportación de electrodomésticos/directora de importación y exportación de electrodomésticos,"responsable de importación y exportación de electrodomésticos
director de importación y exportación de electrodomésticos
directora de importación y exportación de electrodomésticos",,1324,"http://data.europa.eu/ux2/nace2.1/4615,
http://data.europa.eu/ux2/nace2.1/4643",,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/e9a65aca-64f6-450d-a637-1ecf86ba2a53,operador de soldadura de haz de electrones/operadora de soldadura de haz de electrones,"operadora de soldadura de haz de electrones
operador de soldadura de haz de electrones",,7212,http://data.europa.eu/ux2/nace2.1/242,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/e9cf8b24-6b8b-47cc-9dd3-b601aa135960,responsable de grupos de interés especial,responsable de organizaciones que representan intereses específicos,,1114,"http://data.europa.eu/ux2/nace2.1/941,
http://data.europa.eu/ux2/nace2.1/942,
http://data.europa.eu/ux2/nace2.1/949",,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/e9f0b7ae-c848-464e-af9d-55eb87a592e0,operador de máquinas de anodización/operadora de máquinas de anodización,"operadora de máquina de anodización
operador de máquinas de anodización
técnico de máquina de anodización
anodizadora
anodizador
técnica de máquina de anodización",,8122,http://data.europa.eu/ux2/nace2.1/2551,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/e9f50268-4dab-4579-90c2-2ff219eb56f1,profesor universitario de ingeniería/profesora universitaria de ingeniería,"profesor universitario de ingeniería
profesora universitaria de ingeniería",,2310,http://data.europa.eu/ux2/nace2.1/854,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/8ae4b9f3-507e-4057-a145-2f96f0132613,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/ea034d66-0d35-4891-b82c-6434cad2c76f,interventor de ferrocarril/interventora de ferrocarril,"interventor de ferrocarril
revisor de tren
revisora de ferrocarril
revisora de tren
interventora de ferrocarril
revisor de ferrocarril",,5112,http://data.europa.eu/ux2/nace2.1/491,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/ea3db1b3-7c03-4306-9e3d-7e20eb7f1826,criador de cerdos/criadora de cerdos,"porcicultor
porcicultora
criadora de cerdos
responsable de explotación porcina
criador de cerdos",,6121,http://data.europa.eu/ux2/nace2.1/0146,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/ea4aff10-4d20-4a2b-886b-299c2bd349f1,impresor offset/impresora offset,"impresora offset
maquinista offset
impresor offset",,7322,http://data.europa.eu/ux2/nace2.1/1812,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/ea4c9aa1-cb9d-4037-a748-ac1305af7129,agente de protección civil,,,5419,http://data.europa.eu/ux2/nace2.1/8424,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/ea6cd713-94ca-4292-9ba9-ca8a4ec3ed5f,operario de desguace o demolición/operaria de desguace o demolición,"operaria de desguace o demolición
demoledor de edificios
demoledora de edificios
desguazador
desguazadora
operario de desguace
operaria de desguace
operario de desguace o demolición",,7214,http://data.europa.eu/ux2/nace2.1/4399,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/eaba592d-f3f0-4c7d-b7c0-302b7d0212ce,técnico de circuitos de fluidos en instalaciones acuícolas/técnica de circuitos de fluidos en instalaciones acuícolas,"técnico en sistemas de recirculación acuícola
técnica en sistemas de recirculación acuícola
técnica de circuitos de fluidos en instalaciones acuícolas
técnico de circuitos de fluidos en instalaciones acuícolas",,6221,http://data.europa.eu/ux2/nace2.1/032,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/eb00745b-9abb-4bd8-8291-aade48af029d,técnico en ensayo de materiales/técnica en ensayo de materiales,"técnica en ensayo de materiales
técnico en ensayo de materiales",,3111,http://data.europa.eu/ux2/nace2.1/712,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/eb198788-0b99-4583-a7c5-0139ff9f91ad,jefe de sala de casino/jefa de sala de casino,"jefe de sala de casino
jefa de sala de casino",,4212,http://data.europa.eu/ux2/nace2.1/920,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/eb48ccbd-75f2-4799-81be-443034858473,terapeuta artístico/terapeuta artística,"terapeuta artístico
terapeuta artística",,2269,http://data.europa.eu/ux2/nace2.1/8699,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/eb5df714-15ce-4e31-853c-678d2aba568b,operador de corrugadora (de cartón)/operadora de corrugadora (de cartón),"operador de onduladora de cartón
operadora de corrugadora (de cartón)
operador de máquinas para fabricar cartón ondulado
operadora de máquinas para fabricar cartón ondulado
operador de corrugadora (de cartón)
operadora de onduladora de cartón
operadora de máquinas para fabricar cartón
operador de máquinas para fabricar cartón",,8143,http://data.europa.eu/ux2/nace2.1/1721,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/eb64b583-20fe-467f-8e44-8aae263a0139,platero/platera,"platero
platera",,7313,"http://data.europa.eu/ux2/nace2.1/3212,
http://data.europa.eu/ux2/nace2.1/4777",,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/eb6e7100-446f-407c-a764-2d65f3ffc7eb,mayorista de maquinaria y equipo agrícola,"comerciante al por mayor de maquinaria y equipo agrícola
consultor de ventas al por mayor de maquinaria y equipo agrícola
consultora de ventas al por mayor de maquinaria y equipo agrícola",,3324,http://data.europa.eu/ux2/nace2.1/4661,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/eb6efbb9-9216-4e86-bc3b-de2223cd4667,veterinario general/veterinaria general,"veterinario general
veterinaria de medicina general
veterinario no especializado
veterinario de medicina general
veterinaria general
veterinaria no especializada",,2250,http://data.europa.eu/ux2/nace2.1/750,,http://data.europa.eu/esco/regulated-professions/regulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/eb7e42d0-9b3f-49ad-81f1-b9ee8491bf39,periodista político,periodista política,,2642,"http://data.europa.eu/ux2/nace2.1/5813,
http://data.europa.eu/ux2/nace2.1/9011,
http://data.europa.eu/ux2/nace2.1/5812",,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/eb9479c6-5fdf-4f45-ace4-28b547b8c7e5,director de producción industrial/directora de producción industrial,"directora de producción industrial
director de producción industrial",,1321,http://data.europa.eu/ux2/nace2.1/C,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/ebb4061a-906f-45fe-b4c0-a871c11f6fab,responsable de seguridad en establecimiento de hostelería,"gerenta de seguridad en hoteles
responsable de seguridad en hoteles
encargado de la seguridad en hoteles
director de seguridad en hoteles
gerente de seguridad en hoteles
encargada de la seguridad en hoteles
directora de seguridad en hoteles
responsable de seguridad hotelera",,5414,"http://data.europa.eu/ux2/nace2.1/8001,
http://data.europa.eu/ux2/nace2.1/551",,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/ebe42b55-4801-493f-af18-04a35ebfbb9c,operador de perforadora/operadora de perforadora,"operador de perforadora
operadora de perforadora",,7223,"http://data.europa.eu/ux2/nace2.1/222,
http://data.europa.eu/ux2/nace2.1/2553,
http://data.europa.eu/ux2/nace2.1/3299,
http://data.europa.eu/ux2/nace2.1/3311",,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/ebe936e2-64e7-4777-94d6-42caa5a12409,guionista,,,2641,http://data.europa.eu/ux2/nace2.1/9011,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/ebff4fcf-6b69-4290-a55c-9bfe4cc7a1ef,redero de redes de pesca/redera de redes de pesca,"fabricante de redes de pesca
redera de redes de pesca
redero
redera",,7318,http://data.europa.eu/ux2/nace2.1/1394,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/ec0e64c9-6d9b-4a9f-a022-a418f3b381fe,ceramista,,,2651,"http://data.europa.eu/ux2/nace2.1/2345,
http://data.europa.eu/ux2/nace2.1/2341,
http://data.europa.eu/ux2/nace2.1/2331",,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/ec21ce88-ce14-49b6-be0a-cc53cf5a3a67,ingeniero químico/ingeniera química,"ingeniero químico
ingeniera química",,2145,"http://data.europa.eu/ux2/nace2.1/28,
http://data.europa.eu/ux2/nace2.1/24,
http://data.europa.eu/ux2/nace2.1/15,
http://data.europa.eu/ux2/nace2.1/22,
http://data.europa.eu/ux2/nace2.1/26,
http://data.europa.eu/ux2/nace2.1/29,
http://data.europa.eu/ux2/nace2.1/30,
http://data.europa.eu/ux2/nace2.1/10,
http://data.europa.eu/ux2/nace2.1/21,
http://data.europa.eu/ux2/nace2.1/25,
http://data.europa.eu/ux2/nace2.1/27,
http://data.europa.eu/ux2/nace2.1/31,
http://data.europa.eu/ux2/nace2.1/20,
http://data.europa.eu/ux2/nace2.1/32,
http://data.europa.eu/ux2/nace2.1/16,
http://data.europa.eu/ux2/nace2.1/19,
http://data.europa.eu/ux2/nace2.1/13,
http://data.europa.eu/ux2/nace2.1/23,
http://data.europa.eu/ux2/nace2.1/11,
http://data.europa.eu/ux2/nace2.1/12,
http://data.europa.eu/ux2/nace2.1/17,
http://data.europa.eu/ux2/nace2.1/14",,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/ec238461-93b6-4516-a251-52d1153b53ac,operador de máquinas de moldear plástico por compresión/operadora de máquinas de moldear plástico por compresión,"operadora de máquinas de moldear plástico por compresión
operador de máquinas de moldear plástico por compresión",,8142,http://data.europa.eu/ux2/nace2.1/2016,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/ec2c0655-5ba0-4cc8-860a-977f73b37f34,subtitulador/subtituladora,"subtituladora
subtitulador",,2643,http://data.europa.eu/ux2/nace2.1/743,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/ec5a067f-6278-4e35-990f-c9b7205a9ff4,ingeniero de homologación/ingeniera de homologación,"ingeniera de homologación automotriz
ingeniero de homologación automotriz
ingeniero de aseguramiento del diseño de vehículos
ingeniero de cumplimiento de vehículos de motor
gerente de homologaciones
ingeniera de aseguramiento del diseño de vehículos
ingeniera de cumplimiento de vehículos de motor",,2141,"http://data.europa.eu/ux2/nace2.1/7112,
http://data.europa.eu/ux2/nace2.1/29",,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/ec5b72d1-0206-4179-9abd-570c66bc44b9,diseñador y desarrollador de aprendizaje electrónico/diseñadora y desarrolladora de aprendizaje electrónico,"creador de aprendizaje electrónico
especialista en aprendizaje electrónico
diseñador y desarrollador de la enseñanza en línea
desarrolladora de aprendizaje electrónico
diseñadora y desarrolladora de la enseñanza en línea
desarrollador de aprendizaje electrónico
desarrolladora de e-learning
creadora de aprendizaje electrónico
desarrollador de e-learning",,2359,http://data.europa.eu/ux2/nace2.1/621,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/ecac98ea-9fc3-4475-9b23-8af94f41603d,herramentista-troquelador/herramentista-troqueladora,"herramentista
troqueladora
ajustadora y operadora de máquinas-herramienta
troquelador
ajustador y operador de máquinas-herramienta
herramentista-troqueladora
herramentista-troquelador",,7222,http://data.europa.eu/ux2/nace2.1/2841,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/ecd0fad8-b099-4c47-93f6-dde9f6f6c5fc,dibujante de viñetas,"historietista
caricaturista
dibujante de historietas gráficas",,2651,"http://data.europa.eu/ux2/nace2.1/5813,
http://data.europa.eu/ux2/nace2.1/9012",,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/ecdc43f5-3b32-4f94-abf8-cd46480c8cb8,instalador de equipos electrónicos en vehículos/instaladora de equipos electrónicos en vehículos,"instaladora de equipos electrónicos en vehículos
instalador de equipos electrónicos en vehículos",,7421,http://data.europa.eu/ux2/nace2.1/9531,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/ecfcf554-254f-4dd7-a20c-b60cc6b16054,operario de la máquina de fabricación de cigarrillos/operaria de la máquina de fabricación de cigarrillos,"encargada del funcionamiento de la máquina de fabricación de cigarrillos
encargado del funcionamiento de la máquina de fabricación de cigarrillos
operario de la máquina de fabricación de cigarrillos
operaria de la máquina de fabricación de cigarrillos
responsable del funcionamiento de la máquina de fabricación de cigarrillos",,8160,http://data.europa.eu/ux2/nace2.1/120,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/ed096599-56a9-443d-9683-8a92f58aa894,operador de máquinas de bordar/operadora de máquinas de bordar,"operadora de máquinas de bordar informatizadas
operadora de máquinas de bordado
operador de máquinas de bordado
operadora de máquinas de bordar
operador de máquinas de bordar
operador de máquinas de bordar informatizadas",,8153,http://data.europa.eu/ux2/nace2.1/1399,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/ed256ed0-0432-4969-8544-3e5e01a517a9,ministro de la iglesia/ministra de la iglesia,"ministro de la iglesia
ministra de la iglesia",,2636,"http://data.europa.eu/ux2/nace2.1/9491,
http://data.europa.eu/ux2/nace2.1/9699",,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/ed3cf43d-c2c1-4c46-82fc-1375e27e0290,fontanero/fontanera,"fontanero
fontanera",,7126,http://data.europa.eu/ux2/nace2.1/4322,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/ed41ca50-bb2a-41e2-a332-9b2df83040c1,operario de la máquina de fabricación de cigarrillos/operaria de la máquina de fabricación de cigarrillos,"operadora de refinadora
operador de refinadora
encargada de la refinación
responsable de la refinación
encargado de la refinación",,8160,http://data.europa.eu/ux2/nace2.1/1041,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/ed976196-3d5d-4121-9367-e1022af603fa,técnico de laboratorio para el control de calidad del calzado/técnica de laboratorio para el control de calidad del calzado,"ingeniero industrial (control de calidad del calzado)
ingeniero del calzado
ingeniera del calzado
ingeniera industrial (control de calidad del calzado)
técnica de laboratorio para el control de calidad del calzado
técnico de laboratorio para el control de calidad del calzado
técnico de laboratorio de calidad del calzado
técnica de laboratorio de calidad del calzado
analista de laboratorio para el control de calidad del calzado",,3119,http://data.europa.eu/ux2/nace2.1/152,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/eda0d957-3c3c-4139-b89a-a18bc9e18897,contable,,,2411,http://data.europa.eu/ux2/nace2.1/692,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/eda6cb5e-c27a-4661-b536-eadeb387dee3,gerente de tienda de bicicletas,responsable de tienda de bicicletas,,1420,http://data.europa.eu/ux2/nace2.1/4763,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/edf2e989-d7c5-496e-b365-81fc5cb9eb39,ingeniero técnico de mecatrónica/ingeniera técnica de mecatrónica,"ingeniero técnico industrial
ingeniera técnica industrial
ingeniero técnico en electrónica, robótica y mecatrónica
ingeniero técnico industrial (especialista en mecatrónica)
técnica en mecatrónica
ingeniera técnica en electrónica, robótica y mecatrónica
técnico en mecatrónica
ingeniera técnica industrial (especialista en mecatrónica)
ingeniera técnica de mecatrónica
ingeniero técnico de mecatrónica",,3115,"http://data.europa.eu/ux2/nace2.1/28,
http://data.europa.eu/ux2/nace2.1/2651,
http://data.europa.eu/ux2/nace2.1/279,
http://data.europa.eu/ux2/nace2.1/2931,
http://data.europa.eu/ux2/nace2.1/2711,
http://data.europa.eu/ux2/nace2.1/266,
http://data.europa.eu/ux2/nace2.1/262,
http://data.europa.eu/ux2/nace2.1/264",,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/ee37a4a5-5360-4e94-a749-a2b8ead08500,mezclador de explosivos iniciadores/mezcladora de explosivos iniciadores,"mezcladora de explosivos iniciadores
mezclador de explosivos iniciadores
mezcladora de sustancias químicas inflamables
mezclador de sustancias químicas inflamables",,8131,http://data.europa.eu/ux2/nace2.1/2059,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/ee5f8b2f-4b40-4426-8290-a6926ae4898b,director de distribución de carne y productos cárnicos/directora de distribución de carne y productos cárnicos,"directora de distribución de carne y productos cárnicos
responsable de distribución de carne y productos cárnicos
director de distribución de carne y productos cárnicos",,1324,http://data.europa.eu/ux2/nace2.1/4632,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/ee646fa1-3f09-4e43-9275-3aa958ca00ae,capitán de barco en el transporte fluvial/capitana de barco en el transporte fluvial,"capitana de barco en el transporte fluvial
capitán de yate
capitana de yate
capitán
patrón de yate
patrona de yate
capitana
capitán de barco en el transporte fluvial
patrona de embarcaciones de recreo
patrón de embarcaciones de recreo",,3152,http://data.europa.eu/ux2/nace2.1/503,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/eea2b5c6-48d1-4612-957e-585783b3c7bb,director de residencia de personas mayores/directora de residencia de personas mayores,"director de residencia de personas mayores
directora de residencia de la tercera edad
director de residencia de la tercera edad
directora de residencia de personas mayores",,1343,http://data.europa.eu/ux2/nace2.1/873,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/eeac6251-1974-42f5-91ed-513c6c883755,operador de carretilla elevadora/operadora de carretilla elevadora,"operador de vehículo elevador
operaria de carretilla elevadora
operadora de carro elevador
operadora de carretilla elevadora
operador de carretilla elevadora de horquilla
operador de carretilla elevadora
operadora de carretilla elevadora de horquilla
operador de carro elevador
operadora de vehículo elevador
operario de carretilla elevadora",,8344,http://data.europa.eu/ux2/nace2.1/521,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/eedbf8b1-9432-4f42-ab7f-db5cd3eb2a05,operador de excavadora/operadora de excavadora,"operador de retroexcavadora
operador de excavadora
operadora de retroexcavadora
operadora de excavadora",,8342,http://data.europa.eu/ux2/nace2.1/4312,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/eee68e13-8248-43bb-a9fb-959832a6c217,biólogo/bióloga,"biólogo
bióloga",,2131,http://data.europa.eu/ux2/nace2.1/721,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/8ae4b9f3-507e-4057-a145-2f96f0132613,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/ef0363cf-361a-47df-9431-d94afb757ce0,productor de pódcast/productora de pódcast,"productor de podcasts
realizador de pódcast
productor de pódcast
productora de pódcast
realizadora de pódcasts",,2654,http://data.europa.eu/ux2/nace2.1/601,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/ef53663e-c295-43a4-a48e-84254270b138,instalador de sistemas de riego agrícola/instaladora de sistemas de riego agrícola,"instalador de sistemas de riego agrícola
instalador de sistemas de riego
instaladora de sistemas de riego agrícola
instaladora de sistemas de riego",,7126,http://data.europa.eu/ux2/nace2.1/4221,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/ef5b17a5-3ca8-4965-bd3d-61c4aca490d1,encargado de la gestión de documentos/encargada de la gestión de documentos,"administrador de documentos
administrador de registros
controladora de documento
administradora de registros
especialista en gestión de documentos
controlador de documentos principal
administradora de archivos
gerente de documentación
administradora de documentos
controladora de documentos principal
administrador de archivos
gerente de control de documentos
controlador de documento",,1349,http://data.europa.eu/ux2/nace2.1/911,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
