periodo,ano,mes,DPTO,empleo,informales,tasa_informalidad
2024-10,2024,10,25,1722094.092699253,595973.666738991,34.61
2024-10,2024,10,27,134122.73395406303,106144.06556259899,79.14
2024-10,2024,10,41,509167.352098985,366677.13292619603,72.02
2024-10,2024,10,44,353804.802593093,273339.642068025,77.26
2024-10,2024,10,47,577400.5355093682,415449.082039768,71.95
2024-10,2024,10,50,523694.1793728,312031.41391909,59.58
2024-10,2024,10,52,958037.618060807,783644.180207466,81.8
2024-10,2024,10,54,658463.27627131,448576.74832463,68.12
2024-10,2024,10,63,250664.640699365,130361.066912104,52.01
2024-10,2024,10,66,441196.097143199,197143.23801287598,44.68
2024-10,2024,10,68,1060303.625000809,587300.883429299,55.39
2024-10,2024,10,70,406209.79925201903,351634.497440106,86.56
2024-10,2024,10,73,554390.9159783,350606.46490092,63.24
2024-10,2024,10,76,2066918.552498005,991178.121018189,47.95
2024-10,2024,10,81,34851.27859346999,25192.769711939996,72.29
2024-10,2024,10,85,85412.01899801,49150.21763833,57.54
2024-10,2024,10,86,18418.190755575,10378.866571036999,56.35
2024-10,2024,10,88,20693.237761513,5033.7522347740005,24.33
2024-10,2024,10,91,14722.014310129001,7717.432524841,52.42
