uri,nombre,definicion,tipo_habilidad,nivel_reutilizacion
http://data.europa.eu/esco/skill/83934f53-5ffa-478f-9f8f-b779e9b4fc7a,tecnologías de autoservicio para el turismo,"La aplicación de tecnologías de autoservicio en el sector del turismo: realización de reservas en línea, autorregistros en los hoteles y autofacturaciones en el aeropuerto, permitiendo que los clientes puedan realizar y completar las reservas por sí mismos utilizando herramientas digitales.
   ",knowledge,sector-specific
http://data.europa.eu/esco/skill/83b33952-3872-46ec-9a2e-b28f91303a7e,supervisar el desarrollo del software,"Organizar, planificar y supervisar el desarrollo de las aplicaciones y los marcos a fin de crear un producto informático, desde las primeras fases de planificación hasta la prueba del producto final.",skill/competence,sector-specific
http://data.europa.eu/esco/skill/83b493c8-4837-41e3-9800-cff1df06cf38,configurar sistemas de integración de medios,"Definir y configurar la relación entre las señales entrantes y salientes para aplicaciones de artes escénicas y eventos. Utilizar software de programación visual, traducir los protocolos de señalización empleados y fusionar o dividir trenes de datos o emitirlos con parches.
   ",skill/competence,occupation-specific
http://data.europa.eu/esco/skill/84251cb1-babf-4d17-a3cd-baa642c24c8d,IBM Informix,"El programa informático IBM Informix es una herramienta desarrollada por la empresa de software IBM para crear, actualizar y gestionar bases de datos.",knowledge,sector-specific
http://data.europa.eu/esco/skill/84f583f4-f32a-4202-9b92-e25f0c978410,software básico de banca,"Selección de programas informáticos para la gestión de las actividades bancarias básicas (por ejemplo, depósitos, pagos, préstamos, transacciones bancarias o datos de clientes) y otras funciones relacionadas con la banca.
	",knowledge,sector-specific
http://data.europa.eu/esco/skill/84f58e3d-8669-4d83-8c1d-5dd1e73a654f,crear diagramas de bases de datos,Desarrollar los modelos y diagramas de diseño de bases de datos que establezcan la estructura de una base de datos utilizando herramientas informáticas de modelización para su aplicación en procesos posteriores.,skill/competence,sector-specific
http://data.europa.eu/esco/skill/84f73180-4a45-49f4-9140-cb49bbc29531,configurar escáner,"Utilizar un ratón, teclado u otros controles para configurar el escáner de forma precisa.",skill/competence,sector-specific
http://data.europa.eu/esco/skill/85038d57-1fdd-40de-b908-2c005545a8c3,SketchBook Pro,El programa informático SketchBook Pro es una herramienta de TIC gráfica que permite la edición digital y la composición de gráficos para generar tanto gráficos 2D de exploración como gráficos 2D vectoriales. Lo desarrolla la empresa de software Autodesk.,knowledge,sector-specific
http://data.europa.eu/esco/skill/8542b62b-18b1-4c7f-9d4e-e717c10fbd72,producir diseños textiles,"Dibujar bocetos de diseño textil a mano o en ordenador utilizando programas informáticos especializados de diseño asistido por ordenador (CAD, por sus siglas en inglés).",skill/competence,sector-specific
http://data.europa.eu/esco/skill/85616cc4-98bf-4355-9cf1-72ff11752848,desarrollar un controlador de dispositivo de TIC,Crear un programa de software que controle el funcionamiento de un dispositivo TIC y su interacción con otras aplicaciones.,skill/competence,occupation-specific
http://data.europa.eu/esco/skill/85a67bc3-708c-4eab-86f6-4529d01d12a6,contribuir al desarrollo de los sistemas biométricos,Contribuir al desarrollo u optimización de sistemas tecnológicos basados en datos biológicos específicos gestionados mediante algoritmos con el fin de identificar personas.,skill/competence,occupation-specific
http://data.europa.eu/esco/skill/85f46538-ae70-498a-bfbc-b8ddafe96c7d,niveles de pruebas del software,"Los niveles de pruebas en el proceso de desarrollo de software, como las pruebas unitarias, las pruebas de integración, las pruebas de sistema y las pruebas de aceptación.",knowledge,sector-specific
http://data.europa.eu/esco/skill/861313ba-3a1a-4d33-842a-1b8e45e2415b,gestionar la obsolescencia de las TIC,"Supervisar el proceso de transferencia desde sistema heredado (un sistema obsoleto) a uno actual mediante cartografía, interconexión, migración, documentación y transformación de los datos.",skill/competence,sector-specific
http://data.europa.eu/esco/skill/861cc783-6d4c-442e-9081-3a6e389be454,instalar equipos electrónicos de comunicación,Crear y desplegar comunicaciones electrónicas digitales y analógicas. Comprender los diagramas electrónicos y las especificaciones de los equipos.,skill/competence,sector-specific
http://data.europa.eu/esco/skill/8645704c-a896-4ac1-8189-9ac5586d5c3a,preparar dibujos a escala detallados para diseño de interiores,Preparar dibujos de trabajo suficientemente detallados o imágenes digitales utilizando programas informáticos para transmitir una vista previa realista del proyecto de diseño interior.,skill/competence,sector-specific
http://data.europa.eu/esco/skill/867137fb-ff1b-4ca3-99f3-cb6969aa2c68,TypeScript,"Las técnicas y los principios de desarrollo de software, como el análisis, los algoritmos, la codificación, las pruebas y la compilación de paradigmas de programación en TypeScript.",knowledge,sector-specific
http://data.europa.eu/esco/skill/8682024b-2c8b-4de4-8cd7-23ea6169da57,manejar el generador de señales,"Ocuparse de dispositivos electrónicos o generadores informáticos de tonos que producen señales electrónicas digitales o analógicas con o sin repetición con el fin de diseñar, probar y reparar equipos electrónicos y acústicos.",skill/competence,cross-sector
http://data.europa.eu/esco/skill/8696aff0-18c0-4ba6-a4d0-9a21861b3e5e,normas del consorcio World Wide Web,"Las normas, las especificaciones técnicas y las directrices elaboradas por el consorcio World Wide Web (W3C), que hacen posible el diseño y desarrollo de aplicaciones web.",knowledge,cross-sector
http://data.europa.eu/esco/skill/86f7126d-97fd-4da5-be96-d1cf6ecd54e6,Microsoft Visio,El programa informático Microsoft Visio es una herramienta gráfica de TIC que permite la edición digital y la composición de gráficos para generar tanto gráficos 2D de exploración como gráficos2D vectoriales. Lo desarrolla la empresa de software Microsoft.,knowledge,sector-specific
http://data.europa.eu/esco/skill/8759c352-8b00-498f-985a-935f13e1b043,instrumentos de asistencia,El campo que se ocupa del trato a las personas que necesitan animales de servicio y el funcionamiento de dispositivos y tecnologías de apoyo.,knowledge,cross-sector
http://data.europa.eu/esco/skill/8764d4b1-e069-44f2-8baa-fb1eee1850ec,Oracle Application Development Framework,"El entorno de desarrollo de software marco de Java, que proporciona características y componentes específicos (como las características mejoradas de reutilización, la programación visual y declarativa), apoya y orienta el desarrollo de aplicaciones empresariales.",knowledge,sector-specific
http://data.europa.eu/esco/skill/8785ccda-6f9f-4cf3-9033-fda10653d0be,JSSS,"El lenguaje informático JSSS es un lenguaje de hoja de estilos que transmite la presentación de documentos estructurados. Estos documentos deben ajustarse a las fichas de estilo, un conjunto de normas estilísticas tales como la fuente, el color y el diseño de página.",knowledge,sector-specific
http://data.europa.eu/esco/skill/87f31087-4c7c-4a71-b7b8-4039d94b4c12,analizar prototipos de ropa en 3D,"Analizar el prototipo para ajustar el patrón de las prendas de ropa al avatar en 3D.
	",skill/competence,occupation-specific
http://data.europa.eu/esco/skill/88564d2d-2dc9-4789-864a-f9cb73f389ec,mantener requisitos de introducción de datos,Cumplir las condiciones para la introducción de datos. Seguir los procedimientos y aplicar las técnicas del programa de datos.,skill/competence,sector-specific
http://data.europa.eu/esco/skill/88b9ac3d-1c1d-44d1-9584-c4f5dd2503b3,mejorar la accesibilidad,Investigar y probar nuevos métodos para hacer que un producto como un sitio web o un mapa sea más fácil de usar y comprender.,skill/competence,occupation-specific
http://data.europa.eu/esco/skill/89227433-950f-4d9d-b0b0-abc33356ab42,gestionar sistemas informáticos de control de operaciones de transporte,"Gestionar sistemas de control de operación digital para garantizar la transferencia de datos entre buses; supervise información en tiempo real sobre infraestructura, condiciones de tráfico, semáforos; controle los anuncios de voz en los autobuses y facilite información a los pasajeros en tiempo real.",skill/competence,occupation-specific
http://data.europa.eu/esco/skill/8975edb1-d2cb-4c49-a3c0-3b21a9ab8797,operar taladradoras de control numérico,"Operar una taladradora de control numérico (CNC) diseñada para procesos de corte en fabricación de metal, madera, materiales plásticos y otros, supervísela y opérela con arreglo a la normativa.",skill/competence,cross-sector
http://data.europa.eu/esco/skill/897b393f-e7e0-4248-a40d-d77119694e83,informática distribuida,El proceso de software en el que los componentes de un sistema informático distribuidos en una red interactúan entre sí y se envían mensajes para comunicar sus acciones.,knowledge,sector-specific
http://data.europa.eu/esco/skill/89839842-a111-411f-b64a-94354d6118e0,tecnología cuántica,"Tecnología que funciona a través de los principios de la mecánica cuántica, como el entrelazamiento cuántico y la superposición cuántica.
	",knowledge,sector-specific
http://data.europa.eu/esco/skill/89d574b8-f0ea-4ae8-9008-f575e37e9f11,implementar contratos inteligentes,"Implementar contratos inteligentes para diversas aplicaciones y en los marcos de los contratos inteligentes más importantes, como Bitcoin y Etheum, así como en los lenguajes de programación más adecuados como Solidity, Rust, JavaScript, Vyper y YUL.
	",skill/competence,cross-sector
http://data.europa.eu/esco/skill/89f6560b-2194-45c9-9ece-d33049a73eef,ingeniería informática,"Disciplina de la ingeniería que combina las ciencias informáticas con la ingeniería eléctrica para desarrollar hardware y software. La ingeniería informática se ocupa a su vez de la electrónica, el diseño de software y la integración de hardware y software.",knowledge,cross-sector
http://data.europa.eu/esco/skill/8a16ada9-2794-4c81-bb48-5ec1cfbcf1db,emplear un telecine,"Operar un sistema de tubo de rayos catódicos (CRT) o un dispositivo de telecine (CCD) de carga acoplada, que produce imágenes de luz blanca a color en película al exponerlas a esta luz.",skill/competence,sector-specific
http://data.europa.eu/esco/skill/8a211052-4bec-49c2-9b4e-7914c37d21b4,microprocesadores,Procesadores de ordenador a microescala que integran la unidad central de procesamiento (CPU) en un único chip.,knowledge,cross-sector
http://data.europa.eu/esco/skill/8a30eb28-eca0-4ab6-8c05-32c47d3e0dd6,BlackArch,La distribución de Linux BlackArch es una herramienta para pruebas de penetración que evalúa las deficiencias de seguridad de los sistemas para ver si hay riesgo de que se produzcan accesos no autorizados a la información del sistema.,knowledge,sector-specific
http://data.europa.eu/esco/skill/8a6394d1-f44f-4b0d-81d5-7201fc025ba8,desarrollar un plan de formación en línea,Crear un plan estratégico para maximizar los resultados de la tecnología educativa tanto en la organización como a nivel externo.,skill/competence,cross-sector
http://data.europa.eu/esco/skill/8a7a0d46-d88a-4ab0-bfa4-d861a82bab3c,operar equipos de transmisión remota,Manipular los equipos utilizados para transmitir desde ubicaciones que están lejos de la estación central. La unidad de captación (RPU) es la herramienta más común para esta comunicación.,skill/competence,sector-specific
