rama_ciiu,empleo,periodo,ano,mes,salario_promedio
64,239585.482425814,2025-04,2025,4,3908015.0
65,147872.22009222,2025-04,2025,4,3526921.0
66,29467.706026215,2025-04,2025,4,5194403.0
68,290290.436430647,2025-04,2025,4,2729136.0
69,270991.629798906,2025-04,2025,4,4291348.0
70,85566.1738535,2025-04,2025,4,10867754.0
71,126446.891190979,2025-04,2025,4,4205284.0
72,23075.053238684,2025-04,2025,4,2186404.0
73,124161.545591031,2025-04,2025,4,3388085.0
74,95763.415754499,2025-04,2025,4,6504186.0
75,21000.490067138002,2025-04,2025,4,1508048.0
77,70987.132902802,2025-04,2025,4,1829547.0
78,34241.447423879,2025-04,2025,4,2700363.0
79,54078.005531001996,2025-04,2025,4,1769853.0
80,108771.904391688,2025-04,2025,4,2245754.0
81,495737.791029802,2025-04,2025,4,704376.0
82,277103.655844494,2025-04,2025,4,2056887.0
84,836617.277126171,2025-04,2025,4,4216674.0
85,1054597.339598541,2025-04,2025,4,3257604.0
86,1027625.830361496,2025-04,2025,4,3678726.0
87,19537.68636869,2025-04,2025,4,1519022.0
88,145875.838164208,2025-04,2025,4,1156393.0
90,64653.688712613,2025-04,2025,4,3398705.0
91,8749.024083455,2025-04,2025,4,2468043.0
92,75474.623582884,2025-04,2025,4,1836996.0
93,103810.258558032,2025-04,2025,4,1930152.0
94,147734.121437362,2025-04,2025,4,2238715.0
95,273997.495122642,2025-04,2025,4,939139.0
96,580254.696125484,2025-04,2025,4,1153612.0
97,613128.223826652,2025-04,2025,4,1104647.0
99,23227.602250012,2025-04,2025,4,9236670.0
1,3424051.078295105,2025-05,2025,5,1121663.0
2,30040.263457371002,2025-05,2025,5,1020042.0
3,47038.024010069,2025-05,2025,5,848993.0
5,22797.208866128,2025-05,2025,5,2958729.0
6,30719.832588283,2025-05,2025,5,3214838.0
7,114232.408136992,2025-05,2025,5,1700003.0
8,36895.889759357,2025-05,2025,5,1987536.0
9,11602.25266851,2025-05,2025,5,3645358.0
10,493010.353276595,2025-05,2025,5,1924252.0
11,87476.65330242,2025-05,2025,5,4085617.0
12,125.30138809,2025-05,2025,5,1423500.0
13,96716.473077752,2025-05,2025,5,1663856.0
14,377846.662936127,2025-05,2025,5,1331115.0
15,152849.177958949,2025-05,2025,5,959176.0
16,75067.600457446,2025-05,2025,5,888593.0
17,25058.15211648,2025-05,2025,5,1966613.0
18,40878.08131083,2025-05,2025,5,1546252.0
19,4717.339072324,2025-05,2025,5,2498873.0
20,108957.477148586,2025-05,2025,5,3017591.0
21,91722.22858716,2025-05,2025,5,4746741.0
22,89919.8811889,2025-05,2025,5,1929084.0
23,70263.349635184,2025-05,2025,5,2313184.0
24,7981.28579068,2025-05,2025,5,2530256.0
25,193961.371847755,2025-05,2025,5,2141556.0
26,15687.27367916,2025-05,2025,5,6362049.0
27,17906.006017634,2025-05,2025,5,2207655.0
28,15402.944992693,2025-05,2025,5,1718194.0
29,17265.98794689,2025-05,2025,5,3156454.0
30,10894.08309912,2025-05,2025,5,2257693.0
31,208155.83051855201,2025-05,2025,5,1618721.0
32,103134.274650187,2025-05,2025,5,1293161.0
33,74205.209861425,2025-05,2025,5,2185351.0
35,75750.734990685,2025-05,2025,5,2847524.0
36,71837.34365138199,2025-05,2025,5,3944921.0
37,932.11076355,2025-05,2025,5,2593618.0
38,138862.900484764,2025-05,2025,5,1068952.0
39,7962.54044623,2025-05,2025,5,1425739.0
41,926678.465724746,2025-05,2025,5,1397723.0
42,277698.579154809,2025-05,2025,5,2740145.0
43,346218.74831356,2025-05,2025,5,1382150.0
45,570400.678240509,2025-05,2025,5,1653938.0
46,426289.986360459,2025-05,2025,5,3150169.0
47,3121359.34044455,2025-05,2025,5,1422769.0
49,1291734.279413598,2025-05,2025,5,1533776.0
50,27206.086978321,2025-05,2025,5,1369068.0
51,23497.029499592,2025-05,2025,5,3018732.0
52,306118.11163173,2025-05,2025,5,1478127.0
53,211042.643049465,2025-05,2025,5,1385373.0
55,185916.062942634,2025-05,2025,5,2314008.0
56,1576163.276616132,2025-05,2025,5,1173964.0
58,29577.057545845,2025-05,2025,5,3088016.0
59,22490.294495599,2025-05,2025,5,3812942.0
60,22755.57243237,2025-05,2025,5,1786028.0
61,120305.828632065,2025-05,2025,5,2401122.0
62,214380.85698494499,2025-05,2025,5,3974887.0
63,21476.319321297,2025-05,2025,5,1972114.0
64,272823.481279723,2025-05,2025,5,3864305.0
65,122723.46489452,2025-05,2025,5,3831751.0
66,37725.039546433,2025-05,2025,5,4033276.0
68,336997.007006231,2025-05,2025,5,2365912.0
69,232662.815994058,2025-05,2025,5,2859472.0
70,102385.38443658,2025-05,2025,5,3736741.0
71,114292.59300509,2025-05,2025,5,3992265.0
72,9993.283373658,2025-05,2025,5,3050968.0
73,109479.672884103,2025-05,2025,5,2491983.0
74,94850.583133318,2025-05,2025,5,3454202.0
75,37488.847091165,2025-05,2025,5,2227083.0
77,48593.699157917996,2025-05,2025,5,2691527.0
78,38010.532757365,2025-05,2025,5,2140985.0
79,44019.013440872,2025-05,2025,5,10254357.0
80,133390.091529149,2025-05,2025,5,2836764.0
81,591468.348048,2025-05,2025,5,729218.0
82,317315.052028866,2025-05,2025,5,1916744.0
84,803732.712858969,2025-05,2025,5,3644509.0
85,1071288.223903924,2025-05,2025,5,3133584.0
86,837520.440612165,2025-05,2025,5,2800062.0
87,46409.170357696,2025-05,2025,5,1636801.0
88,113633.149456249,2025-05,2025,5,1304268.0
90,61178.006062019,2025-05,2025,5,1697446.0
91,4174.7770135440005,2025-05,2025,5,4243986.0
92,81894.239838918,2025-05,2025,5,1440655.0
93,126233.50846861,2025-05,2025,5,1703264.0
94,183470.30931122001,2025-05,2025,5,3027103.0
95,226757.609080971,2025-05,2025,5,1035505.0
96,605512.540888514,2025-05,2025,5,1158135.0
97,699135.827344287,2025-05,2025,5,1089214.0
99,8437.881111397,2025-05,2025,5,3856672.0
1,3222667.521105949,2025-06,2025,6,1082849.0
2,24569.51650631,2025-06,2025,6,1114772.0
3,73583.329042506,2025-06,2025,6,822414.0
5,73456.962385212,2025-06,2025,6,2027234.0
6,29395.130736764,2025-06,2025,6,5690082.0
7,248308.942212531,2025-06,2025,6,1274003.0
8,27861.50558154,2025-06,2025,6,1250951.0
9,18597.812513,2025-06,2025,6,3956362.0
10,693002.544400619,2025-06,2025,6,1646208.0
11,70247.650806538,2025-06,2025,6,2180366.0
12,634.95003876,2025-06,2025,6,2000000.0
13,88583.404282597,2025-06,2025,6,1848130.0
14,549259.795796617,2025-06,2025,6,1279247.0
15,188583.490325118,2025-06,2025,6,802014.0
16,31386.420755481002,2025-06,2025,6,680404.0
17,40597.51595387,2025-06,2025,6,3734002.0
18,43660.950837252,2025-06,2025,6,1522626.0
19,1393.96224209,2025-06,2025,6,3734332.0
20,99198.197250062,2025-06,2025,6,2473345.0
21,71643.975165678,2025-06,2025,6,3914497.0
22,120725.80644046,2025-06,2025,6,2812907.0
23,119139.053297923,2025-06,2025,6,1794799.0
24,14640.45769619,2025-06,2025,6,2395288.0
25,222336.413544191,2025-06,2025,6,1632421.0
26,17947.2944843,2025-06,2025,6,2619487.0
27,36609.78729197,2025-06,2025,6,1986822.0
28,19594.121156704998,2025-06,2025,6,2526541.0
29,26930.591497049,2025-06,2025,6,2307448.0
30,8429.53070958,2025-06,2025,6,2519164.0
31,155313.064345437,2025-06,2025,6,1470069.0
32,92817.006110981,2025-06,2025,6,1757353.0
33,72702.152079342,2025-06,2025,6,1713739.0
35,82221.357214243,2025-06,2025,6,3696487.0
36,99452.620496428,2025-06,2025,6,2419217.0
37,7685.96340805,2025-06,2025,6,1501184.0
38,193911.129978792,2025-06,2025,6,1100473.0
39,1120.2093544,2025-06,2025,6,2419802.0
41,1026170.373656976,2025-06,2025,6,1526251.0
42,186305.085102555,2025-06,2025,6,2088583.0
43,319910.641553251,2025-06,2025,6,1516583.0
45,604857.000251574,2025-06,2025,6,2232736.0
46,502052.834283677,2025-06,2025,6,2397525.0
47,3024517.499295329,2025-06,2025,6,1627906.0
49,1277431.375153958,2025-06,2025,6,1504400.0
50,18736.413709058,2025-06,2025,6,1582195.0
51,22872.221078789,2025-06,2025,6,3788289.0
52,230904.310782571,2025-06,2025,6,1561720.0
53,172283.462496571,2025-06,2025,6,1445437.0
55,151156.157495084,2025-06,2025,6,1417962.0
56,1617245.849375646,2025-06,2025,6,1242952.0
58,16241.16021079,2025-06,2025,6,7855243.0
59,17470.431756441,2025-06,2025,6,4030928.0
60,25760.109389395002,2025-06,2025,6,8039260.0
61,114405.47173649899,2025-06,2025,6,1902967.0
62,178575.933780469,2025-06,2025,6,5164089.0
63,14266.541593358,2025-06,2025,6,4721085.0
64,276744.650252207,2025-06,2025,6,3976965.0
65,125248.605784604,2025-06,2025,6,4509879.0
66,32655.112317462,2025-06,2025,6,3133731.0
68,305511.840765902,2025-06,2025,6,2085201.0
69,235128.27073168,2025-06,2025,6,3578627.0
70,84112.58851098901,2025-06,2025,6,6596122.0
71,117381.4623249,2025-06,2025,6,3429270.0
72,4884.096754943,2025-06,2025,6,2647982.0
73,110410.357292919,2025-06,2025,6,2691108.0
74,85423.271642834,2025-06,2025,6,4190965.0
75,39227.293823231004,2025-06,2025,6,2390189.0
77,59253.21092848,2025-06,2025,6,2290816.0
78,50830.257564105,2025-06,2025,6,2659321.0
79,30007.879466521998,2025-06,2025,6,2535041.0
80,155150.56432034099,2025-06,2025,6,1831488.0
81,515355.674750873,2025-06,2025,6,791640.0
82,335100.782846897,2025-06,2025,6,2487570.0
84,834461.548367595,2025-06,2025,6,4002552.0
85,1096096.557953238,2025-06,2025,6,3193333.0
86,822741.418893816,2025-06,2025,6,2988970.0
87,42053.439644097,2025-06,2025,6,1808097.0
88,127008.997446467,2025-06,2025,6,1376640.0
90,54324.052793981,2025-06,2025,6,1794410.0
91,13360.037192681999,2025-06,2025,6,2098595.0
92,74962.698048586,2025-06,2025,6,1516036.0
93,102420.64495168401,2025-06,2025,6,1605863.0
94,128752.116977711,2025-06,2025,6,2535636.0
95,197328.390968254,2025-06,2025,6,964678.0
96,560391.828729889,2025-06,2025,6,1142871.0
97,719364.758173402,2025-06,2025,6,1145707.0
99,7887.24028903,2025-06,2025,6,4117396.0
1,3350196.503220187,2025-07,2025,7,1142080.0
2,24369.324961325,2025-07,2025,7,1431863.0
3,67494.349505189,2025-07,2025,7,878831.0
5,30206.693922694,2025-07,2025,7,2915780.0
6,21884.58794778,2025-07,2025,7,9200932.0
7,127342.734043459,2025-07,2025,7,1925564.0
8,19629.06185521,2025-07,2025,7,1138982.0
9,4514.55457778,2025-07,2025,7,3534918.0
10,644273.334591199,2025-07,2025,7,1813666.0
11,51573.976086777,2025-07,2025,7,2101401.0
12,3327.09664067,2025-07,2025,7,1461929.0
13,114205.106550976,2025-07,2025,7,1782309.0
14,454099.949139901,2025-07,2025,7,1493420.0
15,161419.251196539,2025-07,2025,7,996933.0
16,76816.082138905,2025-07,2025,7,556662.0
17,34688.810469414,2025-07,2025,7,1948393.0
18,55432.663295117,2025-07,2025,7,1922167.0
19,1554.52874536,2025-07,2025,7,3327119.0
20,111759.48776698,2025-07,2025,7,2689088.0
21,82353.29156251,2025-07,2025,7,5304949.0
22,114529.715216203,2025-07,2025,7,2406112.0
23,78724.677636944,2025-07,2025,7,1866376.0
24,11313.059829121,2025-07,2025,7,2082467.0
25,225964.633003008,2025-07,2025,7,1759052.0
26,25361.47670474,2025-07,2025,7,4107954.0
27,25883.46243404,2025-07,2025,7,2977182.0
28,37177.196190869996,2025-07,2025,7,1958305.0
29,16682.015104332,2025-07,2025,7,2713142.0
30,8702.663203187,2025-07,2025,7,1843782.0
31,168689.744005406,2025-07,2025,7,1489058.0
32,69811.270526017,2025-07,2025,7,1597890.0
33,59785.749664243,2025-07,2025,7,2687566.0
35,89346.80830003,2025-07,2025,7,2957877.0
36,69019.230501414,2025-07,2025,7,2104660.0
37,122.62375254,2025-07,2025,7,2800000.0
38,177491.672843815,2025-07,2025,7,1793809.0
39,3359.571925,2025-07,2025,7,1800000.0
41,1105650.921217263,2025-07,2025,7,1651302.0
42,233979.337091661,2025-07,2025,7,3185603.0
43,327716.21726501,2025-07,2025,7,1646768.0
45,557493.6813784511,2025-07,2025,7,1821250.0
46,502205.559805057,2025-07,2025,7,2332425.0
47,3002050.00659647,2025-07,2025,7,1419265.0
49,1350904.030603103,2025-07,2025,7,1502027.0
50,14787.444196370001,2025-07,2025,7,1805151.0
51,27291.412586128,2025-07,2025,7,6316195.0
52,292060.549264049,2025-07,2025,7,1786521.0
53,203183.047189055,2025-07,2025,7,1549479.0
55,128379.939389774,2025-07,2025,7,1880247.0
56,1688242.782085948,2025-07,2025,7,1189527.0
58,23443.899734802002,2025-07,2025,7,3596690.0
59,21511.605502182,2025-07,2025,7,5890264.0
60,22366.509906009,2025-07,2025,7,6113733.0
61,112464.2941670139,2025-07,2025,7,2320215.0
62,155144.388915881,2025-07,2025,7,5307546.0
63,21831.80266647,2025-07,2025,7,14359641.0
64,297500.416430225,2025-07,2025,7,3496971.0
65,134281.117760981,2025-07,2025,7,4075936.0
66,43556.448387571,2025-07,2025,7,4219517.0
68,341759.919817008,2025-07,2025,7,1978070.0
69,291757.14441502,2025-07,2025,7,3488546.0
70,96214.104622704,2025-07,2025,7,3996467.0
71,130911.200905397,2025-07,2025,7,3393518.0
72,15932.45061368,2025-07,2025,7,6503929.0
73,109890.439530554,2025-07,2025,7,4433720.0
74,92759.13971784,2025-07,2025,7,3006354.0
75,31201.259121009,2025-07,2025,7,1834428.0
77,48490.720330379,2025-07,2025,7,1811164.0
78,47415.052300976,2025-07,2025,7,2777191.0
79,47419.974120933,2025-07,2025,7,2338403.0
80,127544.85876914501,2025-07,2025,7,2014255.0
81,572972.922085907,2025-07,2025,7,791057.0
82,323814.274273032,2025-07,2025,7,2360608.0
84,794069.5766027459,2025-07,2025,7,3991001.0
85,1017675.927754787,2025-07,2025,7,3440399.0
86,847387.200133462,2025-07,2025,7,2958514.0
87,22177.195031734,2025-07,2025,7,1734609.0
88,143043.466106827,2025-07,2025,7,1098646.0
90,52823.930690592,2025-07,2025,7,1722964.0
91,8920.571434018999,2025-07,2025,7,2057121.0
92,77242.794602325,2025-07,2025,7,1214181.0
93,128592.239026909,2025-07,2025,7,2215853.0
94,143985.080225906,2025-07,2025,7,3854954.0
95,252191.663282472,2025-07,2025,7,997769.0
96,578512.620106394,2025-07,2025,7,1167215.0
97,732645.151534433,2025-07,2025,7,1127768.0
99,6541.329018664,2025-07,2025,7,4290401.0
0,209.14119541,2025-08,2025,8,1400000.0
1,2982598.334447636,2025-08,2025,8,1057362.0
2,37979.925471509996,2025-08,2025,8,870142.0
3,132469.204490831,2025-08,2025,8,684369.0
5,40540.099999654,2025-08,2025,8,2012417.0
6,29926.08743016,2025-08,2025,8,9379418.0
7,123743.736890542,2025-08,2025,8,1023367.0
8,26654.974725194,2025-08,2025,8,1155077.0
9,16939.759693192,2025-08,2025,8,11988152.0
10,631139.627193158,2025-08,2025,8,1605684.0
11,65083.625944245,2025-08,2025,8,1620434.0
12,8775.01572742,2025-08,2025,8,1113942.0
13,64905.812707295,2025-08,2025,8,1183633.0
14,449355.27219074103,2025-08,2025,8,1643083.0
15,212391.764141603,2025-08,2025,8,1063605.0
16,62890.543211556,2025-08,2025,8,1349089.0
17,36393.91157826,2025-08,2025,8,1367857.0
18,37122.245038907,2025-08,2025,8,1355597.0
19,5453.9922703,2025-08,2025,8,2686695.0
20,108296.088305622,2025-08,2025,8,2742040.0
21,57152.65733152,2025-08,2025,8,4021518.0
22,113541.921543483,2025-08,2025,8,2085306.0
23,111064.210329134,2025-08,2025,8,2236759.0
24,16122.663467905,2025-08,2025,8,2233557.0
25,188810.640949073,2025-08,2025,8,1781047.0
26,7307.41061112,2025-08,2025,8,4509498.0
27,26523.45257733,2025-08,2025,8,2240314.0
28,27623.278113880002,2025-08,2025,8,2537816.0
29,13697.55156023,2025-08,2025,8,2570883.0
30,6708.483731841,2025-08,2025,8,2250975.0
31,193161.980191834,2025-08,2025,8,1557065.0
32,66883.967932764,2025-08,2025,8,2115754.0
33,89792.670077692,2025-08,2025,8,2201274.0
35,96615.892883273,2025-08,2025,8,3887824.0
36,65481.371214175,2025-08,2025,8,2556133.0
37,2229.33050718,2025-08,2025,8,1716976.0
38,167139.017502472,2025-08,2025,8,1358002.0
39,3273.23594225,2025-08,2025,8,3625755.0
41,1112321.47942754,2025-08,2025,8,1515558.0
42,246600.607663276,2025-08,2025,8,2940536.0
43,350935.118482629,2025-08,2025,8,1725502.0
45,611655.496998222,2025-08,2025,8,1753903.0
46,453402.347407597,2025-08,2025,8,2627149.0
47,2860035.148535456,2025-08,2025,8,1408657.0
49,1309982.927323096,2025-08,2025,8,1597064.0
50,35622.869684813,2025-08,2025,8,3653575.0
51,19710.703745528997,2025-08,2025,8,3044981.0
52,269025.304615684,2025-08,2025,8,1779067.0
