periodo,ano,mes,DPTO,pea,desempleados,tasa
2024-08,2024,8,41,521018.509278455,25364.286705857998,4.87
2024-08,2024,8,44,341008.22672570404,22703.254226701003,6.66
2024-08,2024,8,47,564185.680909871,44877.17723339998,7.95
2024-08,2024,8,50,506982.08344836906,32517.915760293,6.41
2024-08,2024,8,52,674084.880681818,31796.813223867,4.72
2024-08,2024,8,54,647012.79237685,52641.083268909984,8.14
2024-08,2024,8,63,249113.875426194,25848.198336355003,10.38
2024-08,2024,8,66,455978.41489517,42654.89532614001,9.35
2024-08,2024,8,68,1031927.7530677901,72146.83836289997,6.99
2024-08,2024,8,70,341414.31574029697,10110.440670590999,2.96
2024-08,2024,8,73,567917.9848654,52314.865282440005,9.21
2024-08,2024,8,76,1931476.172466917,140053.640162365,7.25
2024-08,2024,8,81,41442.575194909994,9855.80059308,23.78
2024-08,2024,8,85,80203.54412258,3621.70218783,4.52
2024-08,2024,8,86,21268.010339111002,5117.130124674,24.06
2024-08,2024,8,88,23824.214833127,3077.984319059,12.92
2024-08,2024,8,91,14702.981342711002,813.661739324,5.53
2024-08,2024,8,94,8748.813478395,348.365875243,3.98
2024-08,2024,8,95,20099.824114986004,1198.963251801,5.97
2024-08,2024,8,97,4833.715916274,274.912277216,5.69
2024-08,2024,8,99,7540.832874928001,1133.218715158,15.03
2024-09,2024,9,5,3077542.43992433,142391.70345616998,4.63
2024-09,2024,9,8,1171859.435863458,81075.84127592001,6.92
2024-09,2024,9,11,3985033.3378643105,289122.2093037,7.26
2024-09,2024,9,13,866179.46044656,63448.0964842,7.33
2024-09,2024,9,15,543843.0971575939,20410.360208129998,3.75
2024-09,2024,9,17,444936.065445318,18937.349146250002,4.26
2024-09,2024,9,18,166006.462601482,11081.926554286001,6.68
2024-09,2024,9,19,587518.9781888099,31425.973599095003,5.35
2024-09,2024,9,20,451515.298122421,25615.619346179996,5.67
2024-09,2024,9,23,731877.611578352,35521.80036063601,4.85
2024-09,2024,9,25,1596027.259086164,123627.49266424001,7.75
2024-09,2024,9,27,177273.04936863598,11099.460388254,6.26
2024-09,2024,9,41,529339.414945574,24125.226579654,4.56
2024-09,2024,9,44,333376.051124546,20494.179348475,6.15
2024-09,2024,9,47,571445.2009030201,29050.28199125,5.08
2024-09,2024,9,50,503280.2004437501,35020.852559609986,6.96
2024-09,2024,9,52,713259.200228358,27732.338308432,3.89
2024-09,2024,9,54,596049.88883013,52882.28195641001,8.87
2024-09,2024,9,63,257693.02498210903,22946.249633937994,8.9
2024-09,2024,9,66,440290.058399297,41969.394401708996,9.53
2024-09,2024,9,68,1039222.117754822,76215.58136691,7.33
2024-09,2024,9,70,321779.854052294,19210.12201884,5.97
2024-09,2024,9,73,541804.7157656299,63966.98636834,11.81
2024-09,2024,9,76,1941440.2749914431,133719.04054530498,6.89
2024-09,2024,9,81,40772.722270065,12459.486493088,30.56
2024-09,2024,9,85,78826.14355536,2417.36042748,3.07
2024-09,2024,9,86,20752.379155825998,5437.715420449001,26.2
2024-09,2024,9,88,23508.290853243,3705.281465284,15.76
2024-09,2024,9,91,16992.084904144,175.020504192,1.03
2024-09,2024,9,94,9357.850416247999,545.005987555,5.82
2024-09,2024,9,95,21274.835278209997,1122.306714258,5.28
2024-09,2024,9,97,4413.234412922,127.715499999,2.89
2024-09,2024,9,99,8118.890817239,396.05589976,4.88
2024-10,2024,10,5,3190964.047656591,178523.688142602,5.59
2024-10,2024,10,8,1213164.171984496,64098.095310579985,5.28
2024-10,2024,10,11,4022458.13113858,311147.76666423003,7.74
2024-10,2024,10,13,917720.6126943501,79544.90568204001,8.67
2024-10,2024,10,15,527559.383422463,25366.098408352,4.81
2024-10,2024,10,17,431033.825430508,19939.967410257996,4.63
2024-10,2024,10,18,157764.52107649,11888.809477644,7.54
2024-10,2024,10,19,539972.951661088,32046.227697648,5.93
2024-10,2024,10,20,482651.143742181,31390.339058145997,6.5
2024-10,2024,10,23,632704.547465944,63272.66251469,10.0
2024-10,2024,10,25,1646973.664455743,104323.78165126,6.33
2024-10,2024,10,27,145727.812754533,15114.721500249998,10.37
2024-10,2024,10,41,514596.136236841,29525.752654003,5.74
2024-10,2024,10,44,343548.012389083,35491.775129597,10.33
2024-10,2024,10,47,529946.5807941479,31178.38166306,5.88
2024-10,2024,10,50,494682.02241423004,28912.69860947,5.84
2024-10,2024,10,52,713868.8931976131,32318.135438644007,4.53
2024-10,2024,10,54,623085.6210556701,50080.60603791,8.04
2024-10,2024,10,63,242161.55196717,19025.800382517,7.86
2024-10,2024,10,66,441214.893347272,34050.346456012,7.72
2024-10,2024,10,68,1067241.669243289,103263.88879463999,9.68
2024-10,2024,10,70,348004.778426159,23880.260030511003,6.86
2024-10,2024,10,73,563167.41602132,37177.31128031,6.6
2024-10,2024,10,76,1975956.859227509,147001.86666182996,7.44
2024-10,2024,10,81,41720.21593472,8410.42352384,20.16
2024-10,2024,10,85,80977.98958364999,5874.1355397199995,7.25
2024-10,2024,10,86,22682.998536966,4335.3736988949995,19.11
2024-10,2024,10,88,22707.119676333,2596.253824671,11.43
2024-10,2024,10,91,15119.692714388999,397.67840426,2.63
2024-10,2024,10,94,8378.75073162,134.679106266,1.61
2024-10,2024,10,95,21571.858741466,829.13030907,3.84
2024-10,2024,10,97,4939.864875425,0.0,0.0
2024-10,2024,10,99,8275.477043081999,998.5475623410001,12.07
2024-11,2024,11,5,3075913.481423298,126233.93610338,4.1
2024-11,2024,11,8,1176814.658446549,48036.20298436,4.08
2024-11,2024,11,11,4061130.76752376,157159.17502191997,3.87
2024-11,2024,11,13,841425.44140311,62327.509968490005,7.41
2024-11,2024,11,15,520446.47333177796,23231.050390054002,4.46
2024-11,2024,11,17,427764.301071891,21170.820031696,4.95
2024-11,2024,11,18,158169.634861633,10220.286039688,6.46
2024-11,2024,11,19,630429.398399144,23560.113058654002,3.74
2024-11,2024,11,20,498369.62578787195,28970.186198640004,5.81
2024-11,2024,11,23,695950.2073437211,57355.053995924,8.24
2024-11,2024,11,25,1617311.071274349,90067.03320087302,5.57
2024-11,2024,11,27,146083.817436643,4724.653718816,3.23
2024-11,2024,11,41,523029.16691864305,27504.158096575,5.26
2024-11,2024,11,44,357033.808859488,26593.164925381,7.45
2024-11,2024,11,47,540249.3916425679,21435.502484402004,3.97
2024-11,2024,11,50,510100.24335705803,22204.01790308,4.35
2024-11,2024,11,52,676969.6942682811,27228.300486335,4.02
2024-11,2024,11,54,651650.31978892,58782.30140083001,9.02
2024-11,2024,11,63,258706.144732511,24509.300775151998,9.47
2024-11,2024,11,66,437850.733385909,20863.869765789,4.77
2024-11,2024,11,68,1081387.05059472,84643.91623949,7.83
2024-11,2024,11,70,382020.393002679,19116.689690549007,5.0
2024-11,2024,11,73,606316.28840858,43441.94284807999,7.16
2024-11,2024,11,76,2011519.389421073,117589.17201937798,5.85
2024-11,2024,11,81,46646.358693072,8619.62332791,18.48
2024-11,2024,11,85,78574.07882551002,2595.86595714,3.3
2024-11,2024,11,86,21518.775916746,5872.546718807,27.29
2024-11,2024,11,88,23542.809550582,2900.7974841170003,12.32
2024-11,2024,11,91,17056.156164841,862.970194985,5.06
2024-11,2024,11,94,8921.807654133998,263.595495356,2.95
2024-11,2024,11,95,21634.59946819,128.88396251,0.6
2024-11,2024,11,97,5249.793555628,176.62828590200002,3.36
2024-11,2024,11,99,8439.112463086001,472.357157925,5.6
2024-12,2024,12,5,3051456.281349658,104554.4548384,3.43
2024-12,2024,12,8,1215048.997205984,61751.513742504,5.08
2024-12,2024,12,11,4023357.48615092,290600.06359329,7.22
2024-12,2024,12,13,875610.10084532,53438.511042340004,6.1
2024-12,2024,12,15,483285.064643902,29163.198634945,6.03
2024-12,2024,12,17,423956.55814334296,32610.858865742008,7.69
2024-12,2024,12,18,174060.580062852,14210.657751515002,8.16
2024-12,2024,12,19,662708.521934197,24811.832059037002,3.74
2024-12,2024,12,20,471576.71454964194,29613.944316869998,6.28
2024-12,2024,12,23,636584.240372745,61018.81198197501,9.59
2024-12,2024,12,25,1679195.250201175,99745.73632894001,5.94
2024-12,2024,12,27,148790.148180551,10548.735603492,7.09
2024-12,2024,12,41,482931.414734516,33633.43177004,6.96
2024-12,2024,12,44,374334.06615807,28211.411258577,7.54
2024-12,2024,12,47,568281.4526990961,27527.35034768,4.84
2024-12,2024,12,50,500811.45356714004,24369.567077850003,4.87
2024-12,2024,12,52,699165.5797692579,32206.170765106,4.61
2024-12,2024,12,54,651175.67583334,44069.867445690004,6.77
2024-12,2024,12,63,259995.532783816,17110.085544842,6.58
2024-12,2024,12,66,453669.30748294096,48378.332661123,10.66
2024-12,2024,12,68,1024611.0267422199,87363.75849133998,8.53
2024-12,2024,12,70,353472.398979606,17578.518851771998,4.97
2024-12,2024,12,73,590162.6114261099,46569.6048242,7.89
2024-12,2024,12,76,1888305.720870275,140432.49998290002,7.44
2024-12,2024,12,81,42802.03966551801,9853.232612780002,23.02
2024-12,2024,12,85,87928.35198402,4630.57424718,5.27
2024-12,2024,12,86,21195.486718664,4824.2865331190005,22.76
2024-12,2024,12,88,24157.736493285,2959.668072091,12.25
2024-12,2024,12,91,16455.186845539003,576.0579690480001,3.5
2024-12,2024,12,94,9271.915823139001,656.480741799,7.08
2024-12,2024,12,95,20109.537643311,1033.010366577,5.14
2024-12,2024,12,97,4285.294065995,37.376606634,0.87
2024-12,2024,12,99,8095.286192618,389.48330220099996,4.81
2025-01,2025,1,5,3005569.6461554747,164935.10514877198,5.49
2025-01,2025,1,8,1122576.33573105,74240.95571285998,6.61
2025-01,2025,1,11,3801207.49579073,322031.10475471005,8.47
2025-01,2025,1,13,846293.2635349401,59980.556742969995,7.09
2025-01,2025,1,15,473247.35998213897,29828.724574894,6.3
2025-01,2025,1,17,426649.52840057097,36204.49267307501,8.49
2025-01,2025,1,18,162555.314522035,15625.061059689002,9.61
2025-01,2025,1,19,603264.210787137,20728.698143200003,3.44
2025-01,2025,1,20,489320.33298129006,58789.965369369995,12.01
2025-01,2025,1,23,667271.722232651,74766.294151029,11.2
2025-01,2025,1,25,1605754.7563925982,119320.42540960699,7.43
2025-01,2025,1,27,116218.50063464399,9031.993312197998,7.77
2025-01,2025,1,41,497467.57045669097,56934.429580953,11.44
2025-01,2025,1,44,384242.97842940904,40056.447939663,10.42
2025-01,2025,1,47,546061.733679018,35261.496524049,6.46
2025-01,2025,1,50,512048.67717837996,56799.90649084,11.09
2025-01,2025,1,52,664941.0157259811,35617.37379148899,5.36
2025-01,2025,1,54,598552.9308134101,76072.18882026999,12.71
2025-01,2025,1,63,243128.578642474,23045.051108740998,9.48
2025-01,2025,1,66,440746.57151569007,38564.407036598,8.75
2025-01,2025,1,68,1021099.456229034,100518.1140301,9.84
2025-01,2025,1,70,360869.50407225493,28860.970468526997,8.0
2025-01,2025,1,73,554633.45958748,56239.940757920005,10.14
2025-01,2025,1,76,1976902.3905277338,177813.46602662402,8.99
2025-01,2025,1,81,41852.824565660005,9014.10409958,21.54
2025-01,2025,1,85,81332.04770625001,7425.69092735,9.13
2025-01,2025,1,86,21715.573140564,5438.329694440999,25.04
2025-01,2025,1,88,22654.74218763,4866.467548671,21.48
2025-01,2025,1,91,15909.404364755,1225.1720261209998,7.7
2025-01,2025,1,94,10191.620825391,1516.5363761090002,14.88
2025-01,2025,1,95,17084.235599883996,518.507600722,3.04
2025-01,2025,1,97,4427.065854650999,333.596936924,7.54
2025-01,2025,1,99,8203.868272919,1400.2575915039997,17.07
2025-02,2025,2,5,3172431.560654388,141664.558689837,4.47
2025-02,2025,2,8,1175899.321351907,91329.98131686999,7.77
2025-02,2025,2,11,4071478.48388578,265042.36009402,6.51
2025-02,2025,2,13,860755.8940297998,59205.12777424,6.88
2025-02,2025,2,15,496023.221761457,34205.996817896994,6.9
2025-02,2025,2,17,443787.637879092,44777.67161599999,10.09
2025-02,2025,2,18,158929.23629722602,15634.728421025,9.84
2025-02,2025,2,19,586429.4663877571,32375.213884929002,5.52
2025-02,2025,2,20,485540.43909729994,35648.22263986,7.34
2025-02,2025,2,23,617924.814040659,55154.751750227995,8.93
2025-02,2025,2,25,1608284.7067608228,128305.62340728,7.98
2025-02,2025,2,27,133552.671644378,13494.315677897,10.1
2025-02,2025,2,41,516670.62799180497,50756.31228952699,9.82
2025-02,2025,2,44,351576.47930896,38243.857028396,10.88
2025-02,2025,2,47,590585.1685640819,39604.881310818004,6.71
2025-02,2025,2,50,525294.306768236,50537.53273106,9.62
2025-02,2025,2,52,740276.9875072879,20657.642447800998,2.79
2025-02,2025,2,54,646630.19269631,50753.76727088,7.85
2025-02,2025,2,63,251950.031379874,22039.294222891996,8.75
2025-02,2025,2,66,448515.71858282696,30255.175150764997,6.75
2025-02,2025,2,68,1060169.82854382,91012.152221342,8.58
2025-02,2025,2,70,381193.023276644,35014.969984209,9.19
2025-02,2025,2,73,585105.72876073,59483.62040124,10.17
2025-02,2025,2,76,2017037.1320673758,155774.634967666,7.72
2025-02,2025,2,81,41274.2412459,8192.261810940001,19.85
2025-02,2025,2,85,80682.1607227,4342.85118236,5.38
2025-02,2025,2,86,21366.931304538004,4448.241064361,20.82
2025-02,2025,2,88,22986.302071045,2704.3749356630005,11.77
2025-02,2025,2,91,16958.071817145,888.533011922,5.24
2025-02,2025,2,94,9417.678670389001,804.611173923,8.54
2025-02,2025,2,95,21190.406686436996,2204.419118097,10.4
2025-02,2025,2,97,5040.987723601,344.0876028626001,6.83
2025-02,2025,2,99,8229.84889179,1223.780647085,14.87
2025-03,2025,3,5,3166264.2546565533,177543.38176095,5.61
2025-03,2025,3,8,1181431.215737872,59477.91744833,5.03
2025-03,2025,3,11,4146934.5997885405,277825.32015742,6.7
2025-03,2025,3,13,952948.79915547,75785.41250753001,7.95
2025-03,2025,3,15,545972.116419869,43055.97390566999,7.89
2025-03,2025,3,17,410690.411017209,32306.968117965993,7.87
2025-03,2025,3,18,156236.093209838,11468.581842505,7.34
2025-03,2025,3,19,522100.260264936,26193.64677189,5.02
2025-03,2025,3,20,494184.527583775,21554.46927,4.36
2025-03,2025,3,23,679189.9495769539,45022.89982098999,6.63
2025-03,2025,3,25,1635076.275228526,75807.121136216,4.64
2025-03,2025,3,27,134800.02475726203,10286.804331252,7.63
2025-03,2025,3,41,510910.084827019,39344.935374636,7.7
2025-03,2025,3,44,362086.687523182,27631.582953427,7.63
2025-03,2025,3,47,596500.482868396,52171.174038909994,8.75
2025-03,2025,3,50,498679.48316033,33794.62542977,6.78
2025-03,2025,3,52,784532.406233843,28690.231697049003,3.66
2025-03,2025,3,54,636977.8375995001,57212.80809152999,8.98
2025-03,2025,3,63,251873.29388717498,17842.312285711,7.08
2025-03,2025,3,66,463822.941085147,38974.154429708,8.4
2025-03,2025,3,68,1089741.872665992,93852.70199588999,8.61
2025-03,2025,3,70,356585.03628553497,31310.062204954,8.78
2025-03,2025,3,73,581374.1614754801,50358.6608587,8.66
2025-03,2025,3,76,2026212.081431519,161560.370072679,7.97
2025-03,2025,3,81,42886.305034699995,8728.818602300002,20.35
2025-03,2025,3,85,79784.27165554001,4956.89890242,6.21
2025-03,2025,3,86,20730.185327184998,4846.997072445999,23.38
2025-03,2025,3,88,23235.820118743,3911.364503326001,16.83
2025-03,2025,3,91,18876.497957811003,881.32271927,4.67
2025-03,2025,3,94,9637.659717582,697.909498797,7.24
2025-03,2025,3,95,21351.835367618,1749.616367475,8.19
2025-03,2025,3,97,5569.520484597901,249.83047391699998,4.49
2025-03,2025,3,99,7948.833610778,757.009046831,9.52
2025-04,2025,4,5,3037674.905059467,139645.758248395,4.6
2025-04,2025,4,8,1201340.2999769791,71614.20703475,5.96
2025-04,2025,4,11,3627014.00208108,230635.67112430002,6.36
2025-04,2025,4,13,815532.7014329301,31914.33837702001,3.91
2025-04,2025,4,15,464118.040210245,32576.434914209,7.02
2025-04,2025,4,17,440923.825176768,34654.79586058,7.86
2025-04,2025,4,18,166552.56652621698,9828.313318774999,5.9
2025-04,2025,4,19,568737.664353381,24684.738897785,4.34
2025-04,2025,4,20,465803.04820931004,17796.6762451,3.82
2025-04,2025,4,23,668863.8364241531,58040.94353544199,8.68
2025-04,2025,4,25,1581076.801490851,106396.195024146,6.73
2025-04,2025,4,27,139677.399922709,9102.488965703002,6.52
2025-04,2025,4,41,487904.152058998,37774.131930327,7.74
2025-04,2025,4,44,353244.517077563,23377.926833883,6.62
2025-04,2025,4,47,597206.9498097601,34139.5727071,5.72
2025-04,2025,4,50,476498.67207047006,48003.34780957,10.07
2025-04,2025,4,52,707916.505187467,33058.031584359,4.67
2025-04,2025,4,54,569119.17579773,46339.09127486999,8.14
2025-04,2025,4,63,257259.44255934499,18253.012027301,7.1
2025-04,2025,4,66,463004.879574462,36070.372119388,7.79
2025-04,2025,4,68,1011031.910214616,76727.36637358999,7.59
2025-04,2025,4,70,360341.73353530595,26509.663641902,7.36
2025-04,2025,4,73,596552.44858016,68831.93660005,11.54
2025-04,2025,4,76,1965965.5512570362,142480.83484022997,7.25
2025-04,2025,4,81,46008.88182632,11143.134798276,24.22
2025-04,2025,4,85,81787.73947115999,7629.07256117,9.33
2025-04,2025,4,86,19889.771698826004,3269.3439384189996,16.44
2025-04,2025,4,88,24327.338462104002,2893.2761357070003,11.89
2025-04,2025,4,91,16467.252135494997,337.717836248,2.05
2025-04,2025,4,94,9078.591288254001,311.18427195099997,3.43
2025-04,2025,4,95,19556.519173912995,764.853856637,3.91
2025-04,2025,4,97,5351.903669313,185.30245385400002,3.46
2025-04,2025,4,99,8378.013436591002,582.872996259,6.96
2025-05,2025,5,5,3004744.5770803504,115127.84566256001,3.83
2025-05,2025,5,8,1212668.274238126,71500.36510267999,5.9
2025-05,2025,5,11,4054674.68385115,251060.53710239998,6.19
2025-05,2025,5,13,896158.7848129999,68177.67473299999,7.61
2025-05,2025,5,15,555565.556716168,37592.848135508,6.77
2025-05,2025,5,17,463425.08112014894,29724.481041336003,6.41
2025-05,2025,5,18,171546.101410049,13384.19204787,7.8
2025-05,2025,5,19,603356.7048092269,25059.665056315996,4.15
2025-05,2025,5,20,507207.15920039895,24944.608120348,4.92
2025-05,2025,5,23,642073.759294864,35431.237114172,5.52
2025-05,2025,5,25,1663379.606823288,92897.29352269,5.58
2025-05,2025,5,27,153722.85911241,10250.488789792,6.67
2025-05,2025,5,41,534431.6685930861,26911.228049471003,5.04
2025-05,2025,5,44,375651.75576647604,31525.760641762,8.39
2025-05,2025,5,47,578945.160016312,34391.088007034,5.94
2025-05,2025,5,50,527428.1762713301,31786.04751896,6.03
2025-05,2025,5,52,732861.814558022,20832.687954952,2.84
2025-05,2025,5,54,650982.22963871,58592.00882944001,9.0
2025-05,2025,5,63,247934.141816365,22733.212362312,9.17
2025-05,2025,5,66,464980.08942273504,32605.08679313,7.01
2025-05,2025,5,68,1064411.78517994,97611.90552905,9.17
2025-05,2025,5,70,363706.117513246,35927.826551824,9.88
2025-05,2025,5,73,600119.8536407399,42276.933817109995,7.04
2025-05,2025,5,76,2027612.680393471,146094.667063463,7.21
2025-05,2025,5,81,46687.111094103995,7679.7100107900005,16.45
2025-05,2025,5,85,79971.23499661998,6223.690769790001,7.78
2025-05,2025,5,86,21124.00717776,3753.139980961,17.77
2025-05,2025,5,88,24055.250838341002,2525.850036571,10.5
2025-05,2025,5,91,16961.580872299,772.1338904219999,4.55
2025-05,2025,5,94,9001.812061409,215.544999023,2.39
2025-05,2025,5,95,23149.582611088998,882.26958132,3.81
2025-05,2025,5,97,4964.057761366,218.92315694799998,4.41
2025-05,2025,5,99,7765.657578035001,764.0278732740001,9.84
2025-06,2025,6,5,3129728.345614457,107519.43836156001,3.44
2025-06,2025,6,8,1151318.835180926,43467.42467409,3.78
2025-06,2025,6,11,4140905.6873135897,276750.3853811,6.68
2025-06,2025,6,13,894154.1682709099,52094.36923409001,5.83
2025-06,2025,6,15,530401.46135763,24796.064031906004,4.67
2025-06,2025,6,17,454189.259207101,24198.518583422,5.33
2025-06,2025,6,18,154874.29857829702,6653.400735544,4.3
2025-06,2025,6,19,602443.8715472639,28597.734763023003,4.75
2025-06,2025,6,20,552429.478014406,30095.169338513,5.45
2025-06,2025,6,23,679801.0395894339,53907.328971361,7.93
2025-06,2025,6,25,1667947.828662425,131984.27318746,7.91
2025-06,2025,6,27,126814.616374368,5937.1684033480005,4.68
2025-06,2025,6,41,511647.436058561,41006.86210828,8.01
2025-06,2025,6,44,364261.148180292,33049.091951359,9.07
2025-06,2025,6,47,536197.873293019,35709.921829483996,6.66
2025-06,2025,6,50,479112.58667757,40058.16903563,8.36
2025-06,2025,6,52,800182.477223525,22705.354025818,2.84
2025-06,2025,6,54,654133.25168257,52927.99940036,8.09
2025-06,2025,6,63,254129.232482101,20122.454365956004,7.92
2025-06,2025,6,66,446562.157206979,28401.931620250998,6.36
2025-06,2025,6,68,1038802.05803047,77875.70846655,7.5
2025-06,2025,6,70,359629.87530764303,17847.254397597004,4.96
2025-06,2025,6,73,560915.25578537,50991.31433942,9.09
2025-06,2025,6,76,2038528.0546165989,140065.583819839,6.87
2025-06,2025,6,81,45877.2028403,9574.974757709999,20.87
2025-06,2025,6,85,83372.40281862,5586.12454245,6.7
2025-06,2025,6,86,20816.006200104,2929.634979308,14.07
2025-06,2025,6,88,22900.754938420003,2735.7711755620003,11.95
2025-06,2025,6,91,16784.952855894,285.82235801499996,1.7
2025-06,2025,6,94,9630.666428949,433.264737814,4.5
2025-06,2025,6,95,20466.429806586,1038.081288894,5.07
2025-06,2025,6,97,4834.616308752,222.94737829500002,4.61
2025-06,2025,6,99,8292.812778585,607.680704861,7.33
2025-07,2025,7,5,3343452.26187976,135038.71106688998,4.04
2025-07,2025,7,8,1148374.629266929,58586.37456144501,5.1
2025-07,2025,7,11,4144172.33154633,256935.42926626,6.2
2025-07,2025,7,13,782453.570888377,68196.32501999002,8.72
2025-07,2025,7,15,574715.499308872,46850.857492653005,8.15
2025-07,2025,7,17,443600.98268222896,26599.551071323,6.0
2025-07,2025,7,18,154841.000614714,9659.455443941,6.24
2025-07,2025,7,19,582282.211022684,21611.992510655997,3.71
2025-07,2025,7,20,517922.57507001597,16383.292350959999,3.16
2025-07,2025,7,23,635863.1125175371,52576.581543249995,8.27
2025-07,2025,7,25,1662759.524311515,104655.31286071498,6.29
2025-07,2025,7,27,134630.033324881,8343.263528925001,6.2
2025-07,2025,7,41,502431.81545692,32249.38473763,6.42
2025-07,2025,7,44,369373.85559809103,30025.864576525997,8.13
2025-07,2025,7,47,626208.670315251,43278.96931637101,6.91
2025-07,2025,7,50,487321.96243693,30083.878426799998,6.17
2025-07,2025,7,52,789203.679827688,31529.677856791004,4.0
2025-07,2025,7,54,655447.84459505,57813.343026559996,8.82
2025-07,2025,7,63,246080.825585365,16856.514222093003,6.85
2025-07,2025,7,66,453537.11773159204,32034.853326040004,7.06
2025-07,2025,7,68,1045098.1623060401,83164.27966444001,7.96
2025-07,2025,7,70,357856.867000647,24252.310970844,6.78
2025-07,2025,7,73,599781.79712478,56143.98017487,9.36
2025-07,2025,7,76,2044038.761459421,106062.73651258,5.19
2025-07,2025,7,81,43510.672608547,9118.203653887998,20.96
2025-07,2025,7,85,75989.39048453001,4157.610206490001,5.47
2025-07,2025,7,86,21644.526244037,3899.326281179,18.02
2025-07,2025,7,88,24382.989580636,2992.0638004709995,12.27
2025-07,2025,7,91,16986.908275886002,741.123292493,4.36
2025-07,2025,7,94,10031.699349027,611.973996642,6.1
2025-07,2025,7,95,21023.223674687004,1251.03977167,5.95
2025-07,2025,7,97,5057.2712875898,20.603167656,0.41
2025-07,2025,7,99,7871.123483861002,499.64693658199997,6.35
2025-08,2025,8,5,3130707.2083659125,90269.52765867,2.88
2025-08,2025,8,8,1163994.36479955,54543.61027813001,4.69
2025-08,2025,8,11,4197774.44207002,298118.4902338,7.1
2025-08,2025,8,13,911328.2456348599,61146.295905629995,6.71
2025-08,2025,8,15,481880.90942014393,25852.703211468,5.36
2025-08,2025,8,17,454959.322642932,42043.008270492996,9.24
2025-08,2025,8,18,154748.414530137,7535.1487521220015,4.87
2025-08,2025,8,19,559375.667427885,33690.562161883005,6.02
2025-08,2025,8,20,531642.358267507,20049.026223,3.77
2025-08,2025,8,23,707351.0081082729,48420.286576891005,6.85
2025-08,2025,8,25,1627185.735823609,74860.03424719001,4.6
2025-08,2025,8,27,128511.05263272602,5832.07227674,4.54
2025-08,2025,8,41,494606.331143351,42432.17988124599,8.58
2025-08,2025,8,44,337880.760569007,30923.878178009003,9.15
2025-08,2025,8,47,573810.85964664,31224.68520502,5.44
2025-08,2025,8,50,507178.73905882996,32014.4216747,6.31
2025-08,2025,8,52,758296.782914884,30676.291523907996,4.05
2025-08,2025,8,54,668564.78565017,54438.622370050005,8.14
2025-08,2025,8,63,253238.12360078702,19312.902210763004,7.63
2025-08,2025,8,66,455597.303222774,26429.50454454,5.8
2025-08,2025,8,68,1043585.2706496449,76809.01323381,7.36
2025-08,2025,8,70,367102.59489675495,21328.080723709,5.81
2025-08,2025,8,73,589833.37173554,55861.03838529,9.47
2025-08,2025,8,76,2090951.0856325699,154775.01629754005,7.4
2025-08,2025,8,81,45667.948438305,8038.02331661,17.6
2025-08,2025,8,85,77402.56123803,3446.47260834,4.45
2025-08,2025,8,86,18964.649367141996,2870.8951159500007,15.14
2025-08,2025,8,88,23147.903587035995,2572.8268401530004,11.11
2025-08,2025,8,91,16516.601112573,0.0,0.0
2025-08,2025,8,94,8839.367805812999,367.212132097,4.15
2025-08,2025,8,95,21704.376023557,419.815247998,1.93
2025-08,2025,8,97,6058.5572310592,102.281753256,1.69
2025-08,2025,8,99,8408.578612499,762.9385336659999,9.07
2025-09,2025,9,5,3149853.939570269,133669.51125728,4.24
2025-09,2025,9,8,1223279.072310493,58279.95911779,4.76
2025-09,2025,9,11,4097923.58421158,243714.417116,5.95
2025-09,2025,9,13,847825.9189437099,80110.76140449,9.45
2025-09,2025,9,15,512834.35205925,25322.778201339002,4.94
2025-09,2025,9,17,460698.796213201,26765.097654449,5.81
2025-09,2025,9,18,161582.180138728,9365.711833406001,5.8
2025-09,2025,9,19,608226.129111746,27893.441066261003,4.59
2025-09,2025,9,20,526511.7217656,24707.298568745,4.69
2025-09,2025,9,23,732781.9069126609,43198.139203718994,5.9
2025-09,2025,9,25,1755258.324156573,123576.30597861999,7.04
2025-09,2025,9,27,162040.027942243,16010.711427050997,9.88
2025-09,2025,9,41,485947.48400040704,28445.450295541,5.85
2025-09,2025,9,44,359848.62388995604,22228.742247875995,6.18
2025-09,2025,9,47,575079.206470981,31673.960017516005,5.51
2025-09,2025,9,50,509750.013297,25399.34838275,4.98
2025-09,2025,9,52,736216.59823148,17751.428925777996,2.41
2025-09,2025,9,54,614481.31580768,50078.810778490006,8.15
2025-09,2025,9,63,251428.587409107,15722.490882804997,6.25
2025-09,2025,9,66,459140.640003554,24497.757048713,5.34
2025-09,2025,9,68,1050485.40971142,70357.17623802001,6.7
2025-09,2025,9,70,381916.812420573,39856.405633536,10.44
2025-09,2025,9,73,602718.426091037,46118.54946735,7.65
2025-09,2025,9,76,1911975.7535623992,129613.60503410098,6.78
2025-09,2025,9,81,43951.470029405,10499.371598213,23.89
2025-09,2025,9,85,84569.85900905999,3297.16999729,3.9
2025-09,2025,9,86,20118.864440428,2560.558325485,12.73
2025-09,2025,9,88,23712.321478693,2982.1729819719994,12.58
2025-09,2025,9,91,16076.711175797998,344.972996196,2.15
2025-09,2025,9,94,9131.305284259,623.1355483599999,6.82
2025-09,2025,9,95,22413.781977818,1333.9768949790005,5.95
2025-09,2025,9,97,5450.0320358106,147.08632336499997,2.7
2025-09,2025,9,99,7824.244747921,409.532309838,5.23
2025-10,2025,10,5,3337477.0330966422,138941.37800259003,4.16
