uri,nombre,definicion,tipo_habilidad,nivel_reutilizacion
http://data.europa.eu/esco/skill/c8b4b02c-d9ce-4e24-ab43-5dd52c6dff48,asesorar sobre la reducción de las emisiones de carbono,"Ofrecer a las empresas asesoramiento sobre la reducción de las emisiones de carbono de la industria, establecer incentivos y mantenerlos actualizados con las normativas y políticas en materia de emisiones de carbono, así como con métodos innovadores de reducción.
	",skill/competence,cross-sector
http://data.europa.eu/esco/skill/c9b97523-d520-4494-aa60-e3bc9ef0d8a4,triturar residuos de plástico,Triturar residuos de plástico hasta convertirlos en polvo para su posterior reutilización.,skill/competence,sector-specific
http://data.europa.eu/esco/skill/c9bb544b-99a1-4335-bcea-23f84b01095a,desarrollar estrategias de gestión de residuos no peligrosos,"Desarrollar estrategias que tengan como objetivo aumentar la eficiencia con la cual una instalación trata, transporta y elimina materiales residuales no peligrosos, como envases, textiles, chatarra, escombros y papel.",skill/competence,cross-sector
http://data.europa.eu/esco/skill/c9eea75d-918e-4733-bf1d-86ecd7a04946,realizar estudios e investigaciones de campo,Planificar y realizar estudios e investigaciones de campo según sea necesario. Inspeccionar los paisajes mediante técnicas y procedimientos establecidos.,skill/competence,occupation-specific
http://data.europa.eu/esco/skill/ca4ae285-244f-4321-83d6-b109bd1693bc,seguir el calendario de recogida de residuos para el reciclaje,"Seguir y aplicar el calendario de recogida de residuos, entregado por las organizaciones que se encargan de recoger y procesar los materiales para el reciclaje, a fin de optimizar la eficiencia y el servicio.",skill/competence,cross-sector
http://data.europa.eu/esco/skill/cb21f7c2-6bf6-46b5-a638-ad494e95ffbf,aplicar medidas para reducir el impacto del transporte por carretera en el medioambiente,Aplicar estrategias de la Comisión Europea (CE) para mitigar la emisión de CO²; aplicar medidas ambientales destinadas a garantizar que se cumplan los objetivos de reducción de emisiones de CO².,skill/competence,occupation-specific
http://data.europa.eu/esco/skill/cc0a45a7-4883-4122-af11-7ca6c45a37c2,diseñar sistemas envolventes para edificios,"Diseñar un sistema envolvente como parte del sistema energético total del edificio, teniendo en cuenta conceptos de ahorro energético.
	",skill/competence,sector-specific
http://data.europa.eu/esco/skill/ce541a71-0eaa-40e7-999d-793d1f16fa4c,adaptar prácticas eficaces para el procesamiento de alimentos,"Asegurarse de adaptar las técnicas de producción más eficientes para realizar tareas de procesamiento de alimentos con la menor cantidad de tiempo, esfuerzo y costes.",skill/competence,sector-specific
http://data.europa.eu/esco/skill/ce689fb5-2c21-4f96-a4b0-d02d4af35923,diseñar medidas energéticas pasivas,"Diseñar sistemas que logren un rendimiento energético utilizando medidas pasivas (es decir, luz y ventilación naturales y control de la captación solar), que sean menos propensos a los fallos y que no tengan costes ni requisitos de mantenimiento. Complementar las medidas pasivas con el menor número posible de medias activas.
	",skill/competence,sector-specific
http://data.europa.eu/esco/skill/cfbe1cdb-1738-45a1-b442-75cbda1fff06,diseñar escombreras de minas,Desarrollar y aplicar una gestión segura y eficaz de los residuos y las escombreras. Minimizar la huella ecológica de la operación y cumplir los imperativos legales.,skill/competence,cross-sector
http://data.europa.eu/esco/skill/cfccea88-0558-40d4-b896-56a1e7993e24,climatología,El campo científico de estudio que aborda la investigación de las condiciones meteorológicas medias durante un período especificado y la manera en que han afectado a la naturaleza en la Tierra.,knowledge,cross-sector
http://data.europa.eu/esco/skill/d0fc1d32-c64d-4b53-923f-953f648715ab,servicios de uso compartido de vehículos,"Servicios que promueven el uso compartido de vehículos para reducir los gastos de desplazamiento y promover la sostenibilidad.
   ",knowledge,occupation-specific
http://data.europa.eu/esco/skill/d10030a4-f49c-4125-8646-6b091efe5089,vigilar el bienestar de los animales,"Hacer un seguimiento de la condición física y el comportamiento de los animales e informar sobre cualquier problema o cambio inesperado, incluidos indicadores de salud o enfermedad, apariencia, estado del alojamiento de los animales, ingesta de alimentos y las condiciones relativas al agua y el entorno.",skill/competence,cross-sector
http://data.europa.eu/esco/skill/d13f1685-9848-4c9e-a40a-686ddb407858,normas respecto de la eliminación del amianto,"La legislación y reglamentación en torno a la eliminación de la contaminación por amianto de edificios o estructuras, la eliminación segura de los materiales contaminados y la reglamentación para evitar y prevenir la contaminación.",knowledge,cross-sector
http://data.europa.eu/esco/skill/d168d98c-b7bb-4b9a-b1dc-eac008af4df3,implantar planes de acción para la biodiversidad,"Promover y aplicar planes de acción a escala local y nacional en materia de biodiversidad, en colaboración con organizaciones locales o nacionales y organizaciones de voluntariado.",skill/competence,sector-specific
http://data.europa.eu/esco/skill/d1ec6846-dd8a-4810-8115-474cdf271540,reglamentación sobre sustancias,"Las normas nacionales e internacionales sobre clasificación, etiquetado y envasado de sustancias y mezclas, por ej., Normativa (CE) n.º 1272/2008.",knowledge,sector-specific
http://data.europa.eu/esco/skill/d1ee1caa-1956-48f6-a009-318204bf908e,desarrollar modelos de aguas subterráneas,Modelar el flujo de aguas subterráneas; analizar la temperatura y las características de las aguas subterráneas; identificar formaciones geológicas e influencia artificial.,skill/competence,occupation-specific
http://data.europa.eu/esco/skill/d1f73ae9-d348-4aac-b5d5-9b6d508401d3,tecnologías eficientes en el uso de los recursos,"Tecnologías sostenibles que permiten producir más valor utilizando recursos limitados, al mismo tiempo que reducen las repercusiones en el medio ambiente y limitan los riesgos de escasez.
	",knowledge,cross-sector
http://data.europa.eu/esco/skill/d28bf3f7-4659-4405-9979-b1270c4c4322,encargarse de la ventilación de hornos,Encargarse de la ventilación de hornos específica para cada producto y de bajo consumo energético.,skill/competence,sector-specific
http://data.europa.eu/esco/skill/d2c81ad1-2439-43cf-9c63-204187b8f771,mitigar la pérdida de recursos,Evaluar e identificar las posibilidades de utilizar los recursos de manera más eficiente y esforzarse constantemente en reducir el derroche de servicios públicos.,skill/competence,cross-sector
http://data.europa.eu/esco/skill/d2c9c20e-ff2f-4684-bf93-1d04c78f698f,mantener sistemas de control de desalinización,Mantener un sistema para obtener agua potable a partir de agua salina.,skill/competence,sector-specific
http://data.europa.eu/esco/skill/d3672a07-6a5b-49f4-bdd3-fcd539594556,biodiésel,El combustible diésel a base de aceite vegetal o grasa animal obtenido a partir de la reacción de los lípidos con los alcoholes.,knowledge,occupation-specific
http://data.europa.eu/esco/skill/d3a8ef9c-8572-438c-91dc-010537070be3,gestionar impacto ambiental,"Aplicar medidas para minimizar los efectos biológicos, químicos y físicos de la actividad minera en el medio ambiente.",skill/competence,cross-sector
http://data.europa.eu/esco/skill/d483ae95-5f25-4601-ba97-113bbb7a31b0,supervisar el plan de gestión ambiental de granjas,Identificar las designaciones y directivas ambientales relativas a una granja determinada e incorporar sus requisitos al proceso de planificación de la granja. Supervisar la aplicación del plan de gestión ambiental de la granja y revisar los plazos.,skill/competence,sector-specific
http://data.europa.eu/esco/skill/d53eab76-e8ff-4e28-af26-7e012951c763,medir el desempeño de la empresa en términos de sostenibilidad,"Realizar un seguimiento de los indicadores de sostenibilidad y analizar los resultados que está logrando la empresa por lo que respecta a la sostenibilidad, en relación con los Objetivos de Desarrollo Sostenible o con los estándares mundiales para informar sobre la sostenibilidad.
   ",skill/competence,cross-sector
http://data.europa.eu/esco/skill/d589970b-933d-4656-bcb6-a43b3cc67888,controlar la calidad del agua,"Medir los factores de calidad del agua: temperatura, oxígeno, salinidad, pH, N2, NO2, NH4, CO2, turbidez y clorofila. Controlar la calidad microbiológica del agua.",skill/competence,cross-sector
http://data.europa.eu/esco/skill/d5bcc417-a004-4165-b7f1-ab739eadd2f4,características de las ciudades inteligentes ,"El uso de tecnologías de macrodatos en el contexto de las ciudades inteligentes para desarrollar ecosistemas de software innovadores en los que puedan crearse funcionalidades de movilidad avanzadas.
   ",knowledge,sector-specific
http://data.europa.eu/esco/skill/d62755fd-2b38-45b8-aed6-22b4cb36f8c8,supervisar instalaciones de acuicultura,"Supervisar las instalaciones de acuicultura e identificar las necesidades de equipamiento. Comprender los dibujos, planos y principios de diseño de los equipos de acuicultura de diferentes sistemas de contención.",skill/competence,sector-specific
http://data.europa.eu/esco/skill/d7d39ebe-3960-4c8f-a504-19b441990cfa,eliminar residuos de piensos preparados,"Eliminar los residuos de piensos preparados, procurando al mismo tiempo minimizar el impacto ambiental de la composición de los piensos. Seguir la legislación pertinente.",skill/competence,occupation-specific
http://data.europa.eu/esco/skill/d7d53919-5313-4f23-a701-d12f86c03a60,emplear tecnologías eficientes en el uso de los recursos en la hostelería,"Aplicar mejoras tecnológicas en establecimientos de hostelería, como calentadores de alimentos a vapor sin conexión, válvulas pulverizadoras para preenjuage y grifos de caudal reducido, que optimizan el consumo de agua y energía a la hora de lavar los platos, limpiar y preparar los alimentos.
   ",skill/competence,sector-specific
http://data.europa.eu/esco/skill/d81b58ba-52e4-45fa-9f7c-f59b87fa6041,sistemas de domótica,"Instalaciones inteligentes de iluminación, calefacción, seguridad, etc. en edificios residenciales que pueden controlarse a distancia. Los sistemas de domótica tienen como objetivo mejorar la calidad de vida dentro de las casas y los edificios, lo que incluye aumentar la independencia de las personas con discapacidad y contribuir al ahorro de energía.
   ",knowledge,sector-specific
http://data.europa.eu/esco/skill/d84326c9-a3d3-4e22-a6a1-1ad42a356f10,consultoría en materia de sostenibilidad,"Enfoque de consultoría que se utiliza para ayudar a las empresas a saber más acerca de su impacto en la sostenibilidad y aplicar estrategias para ser eficientes y respetuosas con el medio ambiente.
	",knowledge,sector-specific
http://data.europa.eu/esco/skill/d86babea-bf8b-4552-81a8-daf706066ad6,gestionar el impacto medioambiental de las operaciones,"Gestionar la interacción y las repercusiones medioambientales de las empresas. Identificar y evaluar las repercusiones medioambientales del proceso de producción y los servicios conexos, e imponer una reducción de los efectos sobre el medio ambiente y las personas. Organizar planes de acción y supervisar los posibles indicadores de mejora.",skill/competence,cross-sector
http://data.europa.eu/esco/skill/d96b6330-c73f-443f-9048-702b2226f62b,tratar agua contaminada,"Tratar el agua contaminada mediante una serie de técnicas, como lagunas y cañaverales.
	",skill/competence,sector-specific
http://data.europa.eu/esco/skill/d9beab8e-1bd0-42a3-bf3e-58a8f647ad96,instalar purificadores de agua,Instalar diferentes tipos de mecanismos que impidan que las impurezas lleguen a las aguas recuperadas. Instalar filtros y membranas de micras para eliminar las impurezas y evitar la entrada de mosquitos en el suministro de agua. Colocar mecanismos de bola para eliminar la primera descarga del agua de lluvia  procedente de techos.,skill/competence,sector-specific
http://data.europa.eu/esco/skill/d9d3eb78-a7c6-4076-9e19-df225af2ec62,gestionar el presupuesto de los programas de reciclaje,Gestionar el programa anual de reciclaje y el respectivo presupuesto de una organización.,skill/competence,cross-sector
http://data.europa.eu/esco/skill/da896663-08b3-409d-aa3d-31f39a8e8d2b,llevar a cabo un estudio de viabilidad sobre sistemas de biomasa,"Analizar y evaluar la viabilidad de una instalación de biomasa. Llevar a cabo un estudio estandarizado para determinar los costes, las limitaciones y los componentes disponibles y realizar una investigación para apoyar el proceso de toma de decisiones.
	",skill/competence,sector-specific
http://data.europa.eu/esco/skill/dab7c301-2a33-454e-8fed-23218fa28eee,diseño ambiental,"Enfoque que se utiliza para hacer frente a problemas medioambientales relacionados con edificios, planos y productos en diversos ámbitos, como la ingeniería, el diseño interior y la arquitectura.
	",knowledge,sector-specific
http://data.europa.eu/esco/skill/dacaebb5-5d85-4f3e-9adb-7c82b4f53189,eliminar residuos alimenticios,"Eliminar o recoger residuos alimenticios con el fin de reciclarlos o eliminarlos del proceso de producción. Seguir procedimientos establecidos para su eliminación, teniendo en cuenta el entorno y las cuestiones de seguridad con arreglo a la legislación.",skill/competence,sector-specific
http://data.europa.eu/esco/skill/dada8e80-2a53-41bf-9eac-f8c1f9971bed,materiales de construcción sostenibles,"Los tipos de materiales de construcción que minimizan el impacto negativo del edificio para el entorno exterior durante todo su ciclo de vida.
	",knowledge,sector-specific
http://data.europa.eu/esco/skill/db54a4d7-9ea9-4c3d-9bd9-9169e6c1fb4f,modificar sistemas de distribución de energía,"Revisar los procedimientos, la programación y las bases de datos para identificar y recomendar cambios en los sistemas de distribución de energía ya existentes, a fin de cumplir los requisitos operativos y los reglamentos.",skill/competence,sector-specific
http://data.europa.eu/esco/skill/db9050db-ae5d-4be8-8114-c26f272c3bda,gestionar la salud y la seguridad,"Gestionar las políticas generales de salud, seguridad y sostenibilidad y su aplicación a escala de la organización.",skill/competence,sector-specific
http://data.europa.eu/esco/skill/dbbe485f-b9c2-42df-ba1c-144a2ecfb119,evaluar posibles conflictos en el sector de la acuicultura,Evaluar los posibles conflictos con otras partes interesadas en relación con el impacto medioambiental de la acuicultura y los conflictos de intereses con otros usuarios de la zona costera.,skill/competence,occupation-specific
http://data.europa.eu/esco/skill/dbe63ddf-76f8-4177-a482-fee995a57b77,gestión integrada de plagas,"Un enfoque integrado para la prevención o la eliminación de organismos nocivos para los vegetales cuyo objetivo es mantener el uso de plaguicidas y otras formas de intervención solo en niveles que estén justificados desde el punto de vista económico y ecológico y que reduzcan o minimicen los riesgos para la salud humana y el medio ambiente.
	",knowledge,sector-specific
http://data.europa.eu/esco/skill/dbef5042-4b99-4e6f-b2ed-1d33b07b3ed6,asesorar sobre soluciones sostenibles,"Asesorar a empresas sobre soluciones para desarrollar procesos de producción sostenibles, mejorar la eficiencia y la reutilización de los materiales y reducir la huella de carbono.
   ",skill/competence,cross-sector
http://data.europa.eu/esco/skill/dce16d2c-278a-4161-9847-8435e52c96d3,gestionar caudales de agua y cuencas,"Gestionar los caudales de agua y las cuencas en estanques, lagunas y esclusas.",skill/competence,sector-specific
http://data.europa.eu/esco/skill/dd5451c6-a006-4218-bf94-348d81bed42f,agricultura de conservación,"Las técnicas, los métodos y los principios que promueven un uso sostenible de la tierra y el suelo para la producción vegetal. Se basa en los tres principios de cobertura permanente del suelo, perturbación mínima del suelo y diversificación de las especies vegetales.
   ",knowledge,sector-specific
http://data.europa.eu/esco/skill/dda26251-7331-41fd-871f-1106ca468189,ingeniería del tráfico,"La subdisciplina de la ingeniería civil que aplica métodos de ingeniería para crear flujos de tráfico de personas y mercancías seguros y eficientes en carreteras, incluidas las aceras, los semáforos y las instalaciones para bicicletas.",knowledge,cross-sector
http://data.europa.eu/esco/skill/dda745dd-b8d6-45d8-8c74-e05495ce90f5,Objetivos de Desarrollo Sostenible,"La lista de diecisiete objetivos mundiales fijados por la Asamblea General de las Naciones Unidas y diseñados como estrategia para lograr un futuro mejor y más sostenible para todos.
   ",knowledge,cross-sector
http://data.europa.eu/esco/skill/ddbf25f1-b91a-4083-9ef1-cc113a46e4c0,ecosistemas,Las características del sistema en el que los organismos vivos cohabitan e interactúan con elementos no vivos.,knowledge,cross-sector
http://data.europa.eu/esco/skill/ddce2912-bc0f-4a47-aa2b-c1de48bc4b44,ahorro de energía,"Práctica de reducir el consumo de energía y de utilizar menos servicios energéticos. Como proceso sostenible, el ahorro de energía se consigue sustituyendo la energía usada por fuentes alternativas, utilizando productos energéticos más eficientes o absteniéndose de usar determinados productos o servicios energéticos.
	",knowledge,cross-sector
http://data.europa.eu/esco/skill/de131ede-cbfe-4e34-aff4-96f16831c3c4,informar sobre incidentes de contaminación,"Cuando un incidente provoca contaminación, examinar la magnitud de los daños y cuáles podrían ser las consecuencias e informar al respecto a las instituciones pertinentes tras los procedimientos de notificación de contaminación.",skill/competence,sector-specific
http://data.europa.eu/esco/skill/debd4fe7-58c9-499e-8a7e-b42984afe728,"suministro de calefacción, refrigeración y agua caliente","Los principios del diseño de sistemas de suministro de agua para calefacción, refrigeración y agua caliente sanitaria y la relación con el aislamiento y el ahorro de energía mediante un diseño hidráulico óptimo. La naturaleza de la pérdida de energía de estos sistemas causada por la transferencia de calor, la pérdida de presión (resistencia de los tubos y las válvulas) y la energía eléctrica necesaria para las bombas y las válvulas.
	",knowledge,sector-specific
http://data.europa.eu/esco/skill/df179770-1c8d-4673-a270-481b7e4e6010,diseñar un minisistema eólico,"Diseñar el minisistema eólico, incluyendo baterías e inversores de potencia, con arreglo a otras fuentes de suministro de energía, y la resistencia de la construcción para colocar una miniturbina.
	",skill/competence,sector-specific
http://data.europa.eu/esco/skill/dfa7be8d-a98d-4fa5-a759-86b6357f38cf,revisar solicitudes de subvención,"Observar las solicitudes de subvención de particulares, organizaciones benéficas, grupos comunitarios o centros universitarios de investigación con el fin de garantizar que cumplen los criterios de financiación.",skill/competence,occupation-specific
http://data.europa.eu/esco/skill/dff0087d-25e4-40bf-979e-32fdf2445438,elaborar estrategias para reducir el desperdicio de alimentos,"Elaborar políticas, como la redistribución de comidas para el personal o alimentos, con el fin de reducir, reutilizar y reciclar los desperdicios de alimentos cuando sea posible. Esto incluye examinar las políticas de compra para identificar aspectos a través de los que reducir los desperdicios de alimentos, como por ejemplo las cantidades y la calidad de los productos alimentarios.
	",skill/competence,cross-sector
http://data.europa.eu/esco/skill/e0475631-c151-4413-829c-cb5c76b83271,medir la sostenibilidad de actividades turísticas,"Recabar información y realizar un seguimiento y una evaluación de los efectos que tiene el turismo en el medio ambiente, especialmente en las zonas protegidas, en el patrimonio cultural local y la biodiversidad, en un esfuerzo por reducir la huella de carbono de las actividades del sector. Esta actividad incluye la realización de encuestas sobre los visitantes y la determinación de todas las compensaciones necesarias para contrarrestar los daños.
   ",skill/competence,sector-specific
http://data.europa.eu/esco/skill/e0701805-94ab-4c79-9624-39a7202cbe4f,calcular la amortización de activos,"Calcular la reducción del valor de un activo, causada, por ejemplo, por daños o cambios en el medio ambiente, de conformidad con la legislación.",skill/competence,occupation-specific
http://data.europa.eu/esco/skill/e16fca1b-b3e2-4823-bba1-7c755c1caf58,asesorar sobre contaminación por nitrato,"Asesorar sobre las repercusiones y consecuencias de la contaminación provocada por las emisiones de óxido nitroso (incluida la contaminación del suelo debido a los abonos) que contribuyen a la disminución de la capa de ozono y proponer soluciones para mitigar este tipo de acciones.
	",skill/competence,sector-specific
http://data.europa.eu/esco/skill/e1da04bb-4de8-4d17-af8a-75ea893fe36a,promover el comportamiento responsable de los consumidores,"Promover políticas, acciones y programas educativos que fomenten estilos de vida saludables y una participación proactiva en el consumo sostenible, y que den lugar a cambios en las actitudes de los consumidores, los hábitos de compra y las expectativas.",skill/competence,occupation-specific
http://data.europa.eu/esco/skill/e2028206-3060-4e81-8350-77baefabefde,proteger humedales en el desarrollo de proyectos,"Supervisar y responder de forma proactiva a los retos que plantean los humedales en el desarrollo de proyectos. Esforzarse por cuidar y conservar los humedales, encontrando al mismo tiempo soluciones eficientes desde el punto de vista del medio ambiente para el desarrollo de proyectos de infraestructura.",skill/competence,cross-sector
http://data.europa.eu/esco/skill/e2bb641f-f647-4229-a48e-9a5ef3526c23,garantizar la seguridad de especies amenazadas y de áreas protegidas,"Garantizar que los proyectos no afecten negativamente a aves migratorias, especies animales raras o amenazadas, hábitats críticos o zonas medioambientalmente protegidas.",skill/competence,sector-specific
http://data.europa.eu/esco/skill/e361af91-3e68-4e59-b0e2-bca0ffb416fa,energía marina,"Energía generada por el movimiento natural del agua, como las olas oceánicas, las mareas o las corrientes, así como las diferencias de temperatura del agua, como la energía térmica de las aguas frías de las profundidades. Además, se utiliza como fuente de energía renovable.
	",knowledge,sector-specific
http://data.europa.eu/esco/skill/e36c1f47-3913-4d35-a6ae-fd9a7243483f,diseñar redes de ventilación,"Proyectar redes de ventilación. Preparar y planificar la distribución de la ventilación utilizando software especializado. Diseñar sistemas de calefacción o refrigeración según se requiera. Mejorar la eficiencia de la red de ventilación para reducir el consumo de energía, lo que incluye la interacción entre un edificio de consumo de energía casi nulo, su uso y una estrategia de ventilación apropiada.
	",skill/competence,sector-specific
http://data.europa.eu/esco/skill/e381f278-7218-4f30-a7b6-34dc3eb7e4a8,reforestación,"Métodos de recuperación de zonas deforestadas para revertir la destrucción de los bosques y reverdecer un número importante de hectáreas. Las estrategias como la plantación de nuevos árboles, la protección de los ecosistemas frente a la destrucción o la siembra de semillas forman parte de estos métodos de reforestación.
	",knowledge,sector-specific
http://data.europa.eu/esco/skill/e3f2c37f-e484-4b4c-ad82-f565a2b98f89,monitores de gestión ambiental,El material y equipo adecuados para la medición y el control directo de los parámetros medioambientales.,knowledge,sector-specific
http://data.europa.eu/esco/skill/e3fcd642-5f9c-48ee-be58-258dd895d281,recabar datos biológicos,"Recoger muestras biológicas, registrar y resumir los datos biológicos para su utilización en estudios técnicos, desarrollar planes de gestión medioambiental y productos biológicos.",skill/competence,cross-sector
http://data.europa.eu/esco/skill/e45507ff-c1e2-4e0c-92fb-b6c0e6cb6245,sistemas fotovoltaicos,"Sistemas que convierten una fuente renovable como el sol en energía eléctrica. Partiendo de la cadena de conversión energética, los sistemas fotovoltaicos podrían dividirse en tres tipos: sistemas fotovoltaicos de conexión directa a la red, sistemas de interacción con la red y sistemas fotovoltaicos desconectados de la red.
	",knowledge,sector-specific
http://data.europa.eu/esco/skill/e4698f9f-bb23-486e-a74a-c8f3a19c3132,investigar la contaminación,"Realizar ensayos para investigar las propiedades de la contaminación en una zona, o sobre superficies y materiales, con el fin de identificar la causa, su naturaleza y la magnitud del riesgo y los daños.",skill/competence,cross-sector
http://data.europa.eu/esco/skill/e4a3c9af-8a5d-49cc-95bb-b77e41588746,procesar miel cosechada,"Recolectar y procesar miel de acuerdo con las normas en materia de salud, seguridad y bioseguridad.",skill/competence,sector-specific
http://data.europa.eu/esco/skill/e4ff825c-7376-4135-93cd-3892fd67b7c1,desarrollar estrategias de recuperación ambiental,"Desarrollar estrategias para la eliminación de la contaminación del suelo, las aguas subterráneas, las aguas superficiales o los sedimentos, teniendo en cuenta las normas de rehabilitación medioambiental y las tecnologías disponibles.",skill/competence,cross-sector
http://data.europa.eu/esco/skill/e52c1125-1d27-4e3d-afc9-761ee5f678b3,preservación y conservación de árboles,Los requisitos medioambientales para la conservación y preservación de los árboles.,knowledge,sector-specific
http://data.europa.eu/esco/skill/e541c69c-ea80-4b17-87cb-4001d0b9d303,evaluar el impacto ambiental,Realizar un seguimiento de los impactos ambientales y llevar a cabo evaluaciones con el fin de identificar y reducir los riesgos medioambientales de la organización a la vez que se tienen en cuenta los costes.,skill/competence,cross-sector
http://data.europa.eu/esco/skill/e5727f3b-0dc9-4daf-84e0-d5789b33a6d9,ecología forestal,"Los ecosistemas que existen en un bosque, desde las bacterias a los árboles y los tipos de suelo.",knowledge,cross-sector
http://data.europa.eu/esco/skill/e5deced2-5636-4ff2-b9bc-dca6cbfc5f72,diseñar un sistema de producción combinada de calor y electricidad,"Estimar la demanda de calefacción y refrigeración del edificio y determinar la demanda de agua caliente sanitaria. Elaborar un esquema hidráulico que se integrará en la unidad de cogeneración con una temperatura de retorno garantizada y unos números de conmutación de encendido/apagado aceptables.
	",skill/competence,sector-specific
http://data.europa.eu/esco/skill/e5f77488-7561-475a-9888-decd2443d37a,formar al personal sobre gestión de residuos,"Formar al personal de una instalación de gestión de residuos, o al personal de una organización responsable de estrategias de gestión de residuos, sobre las mejoras que pueden hacerse para reducir los residuos, aumentar la eficiencia del tratamiento de residuos y su eliminación, y garantizar el cumplimiento de la legislación en materia de residuos y medio ambiente.",skill/competence,sector-specific
http://data.europa.eu/esco/skill/e64d28b8-9379-440b-ba77-2738486f8e4a,controlar olores de la producción de piensos preparados,"Controlar los olores producidos durante la trituración, calefacción y refrigeración, descarga de residuos líquidos y otras emisiones. Puede utilizar un oxidador térmico para este fin.",skill/competence,occupation-specific
http://data.europa.eu/esco/skill/e65117b6-97e0-4f45-bd61-e581dcd6ec2a,seleccionar el embalaje adecuado para productos alimenticios,"Elegir el embalaje apropiado para los productos alimenticios teniendo en cuenta el atractivo y la idoneidad del embalaje. Utilizar un embalaje adecuado para enviarlo de forma segura y a un coste razonable. Ser consciente de que los embalajes también pueden influir en las características del producto, como la forma, el peso o la solidez. Equilibrar diversos aspectos, como el coste, el atractivo y el cumplimiento de la normativa y la protección del medio ambiente.",skill/competence,sector-specific
http://data.europa.eu/esco/skill/e671c957-b998-49df-b630-7908806966f1,informar a los clientes sobre protección del medioambiente,Proporcionar a los clientes información sobre el impacto que sus sistemas de calefacción tienen sobre el medio ambiente y en qué medida puede reducirse este impacto al mínimo mediante el tratamiento de los sistemas de manera respetuosa con el medio ambiente o utilizando sistemas respetuosos con el medio ambiente.,skill/competence,cross-sector
http://data.europa.eu/esco/skill/e6bf6e73-230a-434c-97b2-a0c042a8b7ac,aplicar principios de sostenibilidad a la asistencia sanitaria,Tener en cuenta los principios de sostenibilidad en la asistencia sanitaria y busque un uso racional de los recursos.,skill/competence,cross-sector
http://data.europa.eu/esco/skill/e844bde0-9563-4c07-a7e6-4150d5f06a4b,calcular el consumo de agua,"Estimar, medir y registrar el consumo de agua para regar zonas verdes o terrenos.",skill/competence,occupation-specific
http://data.europa.eu/esco/skill/e85cff6b-ee0e-4106-98f0-b57b39a2ea3f,ejecutar actividades de control de enfermedades y plagas,"Ejecutar actividades de lucha contra enfermedades y plagas utilizando métodos convencionales o biológicos, teniendo en cuenta el clima, el tipo de planta o cultivo,  la salud y la seguridad y la normativa medioambiental. Almacenar y manipular plaguicidas de conformidad con la recomendación y la legislación.",skill/competence,sector-specific
http://data.europa.eu/esco/skill/e979659d-d06e-4968-b4b2-ac51e379b552,diseñar estrategias operativas híbridas,"Diseñar estrategias operativas para sistemas de conducción híbridos, teniendo en cuenta los límites de la recuperación de energía y sus factores limitantes. Tener en cuenta los posibles beneficios vinculados a la transferencia de la carga y cómo dicha transferencia puede mejorar la gestión energética. Entender los problemas relacionados con el funcionamiento intermitente del motor de combustión interna.
   ",skill/competence,occupation-specific
http://data.europa.eu/esco/skill/e9d6ebab-13ad-45ce-a955-fc3f1e56add8,planificar medidas para salvaguardar zonas naturales protegidas,"Planificar medidas de salvaguardia para zonas naturales que están protegidas por la ley, con el fin de reducir los efectos negativos del turismo o los riesgos naturales en las zonas designadas. Estas medidas incluyen actividades como controlar el uso de la tierra y los recursos naturales y realizar un seguimiento del flujo de visitantes.
   ",skill/competence,sector-specific
http://data.europa.eu/esco/skill/e9e57db9-a6ef-4e44-a33c-a022d7c4a17f,calidad ambiental en interiores,"Las consecuencias para la calidad ambiental en interiores de cada una de las decisiones adoptadas durante el proceso de diseño.
	",knowledge,sector-specific
http://data.europa.eu/esco/skill/e9ff446f-6a8a-4e35-a611-176508964be3,combustibles alternativos,"Combustibles o fuentes de energía que sirven, al menos en parte, como sucedáneo del suministro tradicional de energía al transporte, como el petróleo y las fuentes fósiles. Tienen potencial para contribuir a los esfuerzos de descarbonización y mejorar el comportamiento medioambiental de la economía y del sector del transporte.
	",knowledge,sector-specific
http://data.europa.eu/esco/skill/eaef3371-cb14-4d21-90a4-e54dc7c6391c,gestionar sistema de control para desalinización,Gestionar un sistema de eliminación de sal para obtener agua potable.,skill/competence,sector-specific
http://data.europa.eu/esco/skill/eb65ce8e-61bf-49d1-99bb-cb699ba1005b,protección contra las radiaciones,Las medidas y procedimientos utilizados para proteger a las personas y al medio ambiente de los efectos nocivos de las radiaciones ionizantes.,knowledge,cross-sector
http://data.europa.eu/esco/skill/ec4de8aa-9ba4-412b-832d-93361210eae3,tecnología marina,"Tecnologías para el uso seguro, la explotación y la protección del medio marino y para la intervención en este.
	",knowledge,cross-sector
http://data.europa.eu/esco/skill/ec66a2f9-db12-4eec-936a-47632bfdccfb,llevar a cabo un estudio de viabilidad sobre una red inteligente,"Analizar y evaluar la viabilidad de una red inteligente dentro del proyecto. Llevar a cabo un estudio estandarizado para determinar la contribución en términos de ahorro de energía, los costes y las limitaciones y realizar una investigación para apoyar el proceso de toma de decisiones. Estudiar los retos y las oportunidades que conlleva la aplicación de tecnologías inalámbricas para redes inteligentes.
	",skill/competence,sector-specific
