dpto,rama_ciiu,empleo,periodo,ano,mes
73,69,3792.01612087,2025-11,2025,11
73,70,461.46989139,2025-11,2025,11
73,71,2009.58622725,2025-11,2025,11
73,73,1676.35480786,2025-11,2025,11
73,75,404.42098385,2025-11,2025,11
73,80,3956.83821085,2025-11,2025,11
73,81,8689.00029738,2025-11,2025,11
73,82,1036.4127229,2025-11,2025,11
73,84,19191.61016931,2025-11,2025,11
73,85,20654.58046177,2025-11,2025,11
73,86,14789.3199096,2025-11,2025,11
73,88,4415.13461297,2025-11,2025,11
73,90,445.82215927,2025-11,2025,11
73,92,3072.73055704,2025-11,2025,11
73,93,3378.6656126,2025-11,2025,11
73,94,2817.02966545,2025-11,2025,11
73,95,2891.56626702,2025-11,2025,11
73,96,12333.85965931,2025-11,2025,11
73,97,13762.29878369,2025-11,2025,11
76,1,248032.20485298,2025-11,2025,11
76,2,11936.2581662,2025-11,2025,11
76,3,18007.53123094,2025-11,2025,11
76,6,1932.8542351,2025-11,2025,11
76,7,580.7529297,2025-11,2025,11
76,8,1046.6323625,2025-11,2025,11
76,9,1832.42724622,2025-11,2025,11
76,10,64262.673717405,2025-11,2025,11
76,11,3347.38845956,2025-11,2025,11
76,13,9633.52274797,2025-11,2025,11
76,14,50379.97266729,2025-11,2025,11
76,15,6017.65543039,2025-11,2025,11
76,16,2206.6634407,2025-11,2025,11
76,17,19392.37223279,2025-11,2025,11
76,18,9727.79639876,2025-11,2025,11
76,20,12827.022587219999,2025-11,2025,11
76,21,16052.11998437,2025-11,2025,11
76,22,8765.51795965,2025-11,2025,11
76,23,8377.55267062,2025-11,2025,11
76,24,207.77510348,2025-11,2025,11
76,25,16532.324902300003,2025-11,2025,11
76,26,1458.0515799,2025-11,2025,11
76,27,1277.96721787,2025-11,2025,11
76,28,4521.15349296,2025-11,2025,11
76,29,263.51149634,2025-11,2025,11
76,30,2219.76900312,2025-11,2025,11
76,31,33146.01162606,2025-11,2025,11
76,32,19849.83433161,2025-11,2025,11
76,33,974.4915567099999,2025-11,2025,11
76,35,9558.77992826,2025-11,2025,11
76,36,5684.0678561,2025-11,2025,11
76,38,21108.69134846,2025-11,2025,11
76,39,363.11283944,2025-11,2025,11
76,41,105395.81399644,2025-11,2025,11
76,42,5484.27080522,2025-11,2025,11
76,43,45030.02901261,2025-11,2025,11
76,45,61953.84480377,2025-11,2025,11
76,46,50065.301030325,2025-11,2025,11
76,47,247556.213515561,2025-11,2025,11
76,49,114265.84034775,2025-11,2025,11
76,50,2387.3823775399997,2025-11,2025,11
76,52,34774.72739786,2025-11,2025,11
76,53,16163.21404604,2025-11,2025,11
76,55,14078.59093769,2025-11,2025,11
76,56,153933.371472686,2025-11,2025,11
76,58,1931.25709754,2025-11,2025,11
76,59,4460.4622005,2025-11,2025,11
76,61,9107.93989166,2025-11,2025,11
76,62,19241.20785935,2025-11,2025,11
76,63,8937.397889200001,2025-11,2025,11
76,64,28619.80583641,2025-11,2025,11
76,65,14289.78435501,2025-11,2025,11
76,66,1763.3831031099999,2025-11,2025,11
76,68,20718.77007014,2025-11,2025,11
76,69,23520.156745419998,2025-11,2025,11
76,70,5436.06213767,2025-11,2025,11
76,71,3646.37968179,2025-11,2025,11
76,72,462.84317709,2025-11,2025,11
76,73,19562.66582957,2025-11,2025,11
76,74,6281.8164466299995,2025-11,2025,11
76,75,8802.6891011,2025-11,2025,11
76,77,8947.01218035,2025-11,2025,11
76,78,2595.5982141,2025-11,2025,11
76,79,2471.9480077099997,2025-11,2025,11
76,80,6548.58494283,2025-11,2025,11
76,81,65106.21429583,2025-11,2025,11
76,82,16920.36335399,2025-11,2025,11
76,84,59799.442343046,2025-11,2025,11
76,85,63622.879631461,2025-11,2025,11
76,86,84515.91662993,2025-11,2025,11
76,87,7892.34704257,2025-11,2025,11
76,88,13762.11715451,2025-11,2025,11
76,90,4582.9774789,2025-11,2025,11
76,91,916.40514902,2025-11,2025,11
76,92,17854.24373342,2025-11,2025,11
76,93,9318.77228207,2025-11,2025,11
76,94,21115.33319768,2025-11,2025,11
76,95,45198.30494191,2025-11,2025,11
76,96,89641.49995213,2025-11,2025,11
76,97,75684.98976826,2025-11,2025,11
76,99,2825.2947384,2025-11,2025,11
81,1,1110.75893485,2025-11,2025,11
81,3,888.97765955,2025-11,2025,11
81,6,639.44481246,2025-11,2025,11
81,9,303.09746614,2025-11,2025,11
81,10,163.56405815,2025-11,2025,11
81,15,289.88008951,2025-11,2025,11
81,25,231.06121358,2025-11,2025,11
81,31,168.62421507,2025-11,2025,11
81,33,149.91778367,2025-11,2025,11
81,35,289.88008951,2025-11,2025,11
81,41,1060.07043602,2025-11,2025,11
81,42,2059.83803735,2025-11,2025,11
81,43,863.1876001,2025-11,2025,11
81,45,690.8426251,2025-11,2025,11
81,46,528.28342446,2025-11,2025,11
81,47,6205.033979696,2025-11,2025,11
81,49,2376.72997201,2025-11,2025,11
81,52,289.88008951,2025-11,2025,11
81,53,238.84498029,2025-11,2025,11
81,55,193.45948382,2025-11,2025,11
81,56,5160.02500248,2025-11,2025,11
81,60,309.20542881,2025-11,2025,11
81,61,386.50678602,2025-11,2025,11
81,64,503.21787922,2025-11,2025,11
81,68,318.76975767,2025-11,2025,11
81,69,367.69731322,2025-11,2025,11
81,80,557.64373725,2025-11,2025,11
81,81,1612.01456868,2025-11,2025,11
81,82,281.12572495,2025-11,2025,11
81,84,3811.14512864,2025-11,2025,11
81,85,3138.04135137,2025-11,2025,11
81,86,1767.4151893599999,2025-11,2025,11
81,88,375.58705399999997,2025-11,2025,11
81,94,350.43337894,2025-11,2025,11
81,95,898.94972079,2025-11,2025,11
81,96,453.96522424,2025-11,2025,11
81,97,968.765633746,2025-11,2025,11
85,1,1162.36991944,2025-11,2025,11
85,8,365.07608934,2025-11,2025,11
85,9,419.22896041,2025-11,2025,11
85,10,971.86830735,2025-11,2025,11
85,11,1004.33905422,2025-11,2025,11
85,13,613.38530777,2025-11,2025,11
85,14,1378.39669395,2025-11,2025,11
85,16,446.10585731,2025-11,2025,11
85,25,255.87976801,2025-11,2025,11
85,31,377.50326257,2025-11,2025,11
85,32,368.7637266,2025-11,2025,11
85,35,1277.16406915,2025-11,2025,11
85,38,1355.38287424,2025-11,2025,11
85,41,6843.81749613,2025-11,2025,11
85,43,242.82153614,2025-11,2025,11
85,45,3885.27507217,2025-11,2025,11
85,46,1566.5914286299999,2025-11,2025,11
85,47,17857.94554102,2025-11,2025,11
85,49,3861.90163503,2025-11,2025,11
85,51,293.2787635,2025-11,2025,11
85,52,199.85311616,2025-11,2025,11
85,53,937.63914606,2025-11,2025,11
85,55,293.2787635,2025-11,2025,11
85,56,11545.52475024,2025-11,2025,11
85,61,869.73980196,2025-11,2025,11
85,64,1083.50966446,2025-11,2025,11
85,66,635.43732092,2025-11,2025,11
85,68,674.72383854,2025-11,2025,11
85,69,1161.91511939,2025-11,2025,11
85,70,644.25170516,2025-11,2025,11
85,71,539.77907083,2025-11,2025,11
85,73,308.52400874,2025-11,2025,11
85,74,917.7496077000001,2025-11,2025,11
85,80,161.88102409,2025-11,2025,11
85,81,1391.96115044,2025-11,2025,11
85,82,143.57761286,2025-11,2025,11
85,84,4574.63521536,2025-11,2025,11
85,85,1712.3025407300001,2025-11,2025,11
85,86,4960.35560659,2025-11,2025,11
85,87,716.69634328,2025-11,2025,11
85,88,161.88102409,2025-11,2025,11
85,90,357.54471988,2025-11,2025,11
85,91,1237.55681395,2025-11,2025,11
85,92,919.5110863499999,2025-11,2025,11
85,93,424.26044439,2025-11,2025,11
85,94,152.69594372,2025-11,2025,11
85,95,2966.5609912600003,2025-11,2025,11
85,96,2320.6792877899998,2025-11,2025,11
85,97,924.72924637,2025-11,2025,11
86,1,443.304086179,2025-11,2025,11
86,14,263.77198067,2025-11,2025,11
86,18,216.53094308,2025-11,2025,11
86,31,281.100483951,2025-11,2025,11
86,35,72.054674987,2025-11,2025,11
86,38,90.797915255,2025-11,2025,11
86,41,1320.652741085,2025-11,2025,11
86,42,2072.204132973,2025-11,2025,11
86,43,54.767511934,2025-11,2025,11
86,45,695.408291567,2025-11,2025,11
86,47,2794.335806222,2025-11,2025,11
86,49,311.945594807,2025-11,2025,11
86,53,197.91000885,2025-11,2025,11
86,56,1399.327797101,2025-11,2025,11
86,60,216.30280285,2025-11,2025,11
86,64,248.8304779,2025-11,2025,11
86,69,424.03910869000003,2025-11,2025,11
86,72,44.625380094,2025-11,2025,11
86,81,501.466230023,2025-11,2025,11
86,84,2684.357051511,2025-11,2025,11
86,85,468.615931267,2025-11,2025,11
86,86,1301.631557095,2025-11,2025,11
86,88,70.766233255,2025-11,2025,11
86,93,102.65170635,2025-11,2025,11
86,94,98.969304643,2025-11,2025,11
86,95,115.48316964,2025-11,2025,11
86,96,531.348752514,2025-11,2025,11
86,97,237.304316311,2025-11,2025,11
88,10,293.074769124,2025-11,2025,11
88,11,287.211415084,2025-11,2025,11
88,16,51.17888818,2025-11,2025,11
88,25,234.825605596,2025-11,2025,11
88,30,49.779105296,2025-11,2025,11
88,33,95.473908304,2025-11,2025,11
88,35,291.901781851,2025-11,2025,11
88,36,138.072988629,2025-11,2025,11
88,38,29.48187711,2025-11,2025,11
88,41,1014.621595038,2025-11,2025,11
88,42,90.40084886599999,2025-11,2025,11
88,43,354.85864793499996,2025-11,2025,11
88,45,525.666087776,2025-11,2025,11
88,46,584.842431547,2025-11,2025,11
88,47,3415.949408186,2025-11,2025,11
88,49,1444.078035298,2025-11,2025,11
88,50,270.446021468,2025-11,2025,11
88,51,47.098040295,2025-11,2025,11
88,52,276.042443159,2025-11,2025,11
88,55,4708.550598854,2025-11,2025,11
88,56,1676.029301671,2025-11,2025,11
88,61,47.846155648,2025-11,2025,11
88,62,73.289774064,2025-11,2025,11
88,64,184.19310516299998,2025-11,2025,11
88,65,204.101281385,2025-11,2025,11
88,68,224.514298631,2025-11,2025,11
88,69,167.733437305,2025-11,2025,11
88,70,216.53695669799998,2025-11,2025,11
88,71,61.414665816,2025-11,2025,11
88,73,156.668063422,2025-11,2025,11
88,74,28.024786787,2025-11,2025,11
88,77,185.899480268,2025-11,2025,11
88,79,763.256090314,2025-11,2025,11
88,80,52.768637326,2025-11,2025,11
88,84,1844.650862294,2025-11,2025,11
88,85,1476.523824944,2025-11,2025,11
88,86,610.846131285,2025-11,2025,11
88,92,100.478540142,2025-11,2025,11
88,93,97.534229198,2025-11,2025,11
88,95,127.971046958,2025-11,2025,11
88,96,391.998706414,2025-11,2025,11
88,97,305.297308624,2025-11,2025,11
91,1,297.33219202,2025-11,2025,11
91,8,134.2411567,2025-11,2025,11
91,10,99.696398986,2025-11,2025,11
91,25,151.19774764,2025-11,2025,11
91,35,45.760449892,2025-11,2025,11
91,36,63.273708493,2025-11,2025,11
91,41,411.294241036,2025-11,2025,11
91,43,329.763183822,2025-11,2025,11
91,45,429.248456946,2025-11,2025,11
91,46,355.492911032,2025-11,2025,11
91,47,2969.832911756,2025-11,2025,11
91,49,3611.428510239,2025-11,2025,11
91,52,290.78116371,2025-11,2025,11
91,55,266.9359577,2025-11,2025,11
91,56,1070.734121395,2025-11,2025,11
91,64,45.760449892,2025-11,2025,11
91,65,98.86516952,2025-11,2025,11
91,66,167.06623482,2025-11,2025,11
91,70,63.273708493,2025-11,2025,11
91,72,64.711747322,2025-11,2025,11
91,79,463.49371532,2025-11,2025,11
91,80,64.711747322,2025-11,2025,11
91,81,1860.571861125,2025-11,2025,11
91,82,140.98480665,2025-11,2025,11
91,84,2775.783137476,2025-11,2025,11
91,85,1384.187509626,2025-11,2025,11
91,86,969.148344835,2025-11,2025,11
91,88,151.19774764,2025-11,2025,11
91,94,109.034158385,2025-11,2025,11
91,95,133.46797885,2025-11,2025,11
91,96,870.840004632,2025-11,2025,11
94,1,72.750671687,2025-11,2025,11
94,2,34.450447474,2025-11,2025,11
94,3,469.980271629,2025-11,2025,11
94,31,18.454587987,2025-11,2025,11
94,32,29.146345887,2025-11,2025,11
94,35,29.988705478,2025-11,2025,11
94,41,411.011698317,2025-11,2025,11
94,45,607.4033687040001,2025-11,2025,11
94,46,265.380762871,2025-11,2025,11
94,47,1051.946535755,2025-11,2025,11
94,49,1867.257795202,2025-11,2025,11
94,50,221.60024801999998,2025-11,2025,11
94,52,226.011056821,2025-11,2025,11
94,56,717.186394449,2025-11,2025,11
94,64,56.228822772,2025-11,2025,11
94,69,47.362812066,2025-11,2025,11
94,81,97.91322534199999,2025-11,2025,11
94,84,1690.310867354,2025-11,2025,11
94,85,496.851867144,2025-11,2025,11
94,86,599.621107307,2025-11,2025,11
94,94,23.324548705,2025-11,2025,11
94,95,125.890266906,2025-11,2025,11
94,96,63.9031811,2025-11,2025,11
94,97,160.08538037,2025-11,2025,11
95,1,883.181330966,2025-11,2025,11
95,10,699.618880602,2025-11,2025,11
95,11,189.8748134,2025-11,2025,11
95,14,211.47307342,2025-11,2025,11
95,15,51.415474755,2025-11,2025,11
95,18,92.63252792,2025-11,2025,11
95,32,308.082605947,2025-11,2025,11
95,35,90.811300049,2025-11,2025,11
95,36,72.853427425,2025-11,2025,11
95,41,607.833533696,2025-11,2025,11
95,42,496.328595954,2025-11,2025,11
95,43,466.083775354,2025-11,2025,11
95,45,806.36596006,2025-11,2025,11
95,47,4954.894619172,2025-11,2025,11
95,49,1056.886146569,2025-11,2025,11
95,52,249.95709332500002,2025-11,2025,11
95,53,102.92503102,2025-11,2025,11
95,55,130.50775118,2025-11,2025,11
95,56,3058.931615649,2025-11,2025,11
95,61,136.21695007,2025-11,2025,11
95,62,88.745237485,2025-11,2025,11
95,64,91.660852986,2025-11,2025,11
95,69,114.58808378,2025-11,2025,11
95,72,139.26814109,2025-11,2025,11
95,73,491.78799296200003,2025-11,2025,11
95,74,550.873066835,2025-11,2025,11
95,80,178.36281947,2025-11,2025,11
95,81,480.78802132,2025-11,2025,11
95,82,97.828690592,2025-11,2025,11
95,84,2731.250303391,2025-11,2025,11
95,85,1335.6296976889998,2025-11,2025,11
95,86,723.245902999,2025-11,2025,11
95,88,166.39732028,2025-11,2025,11
95,91,139.26814109,2025-11,2025,11
95,92,230.54479324,2025-11,2025,11
95,94,459.78002839600003,2025-11,2025,11
95,95,238.117068259,2025-11,2025,11
95,96,956.984775326,2025-11,2025,11
95,97,638.20937944,2025-11,2025,11
97,1,18.727229215,2025-11,2025,11
97,10,60.433619994,2025-11,2025,11
97,25,11.654370898,2025-11,2025,11
97,31,29.849359998,2025-11,2025,11
97,35,55.147071729,2025-11,2025,11
97,36,40.983146939,2025-11,2025,11
97,38,26.550232017,2025-11,2025,11
97,41,236.137306098,2025-11,2025,11
97,42,65.032470945,2025-11,2025,11
97,43,79.766385287,2025-11,2025,11
97,45,14.750128898,2025-11,2025,11
97,46,30.904894257,2025-11,2025,11
97,47,700.106256584,2025-11,2025,11
97,49,621.176576048,2025-11,2025,11
97,50,67.991052647,2025-11,2025,11
97,51,55.260534702,2025-11,2025,11
97,52,80.798112915,2025-11,2025,11
97,53,55.260534702,2025-11,2025,11
97,55,34.675189446000005,2025-11,2025,11
97,56,683.257712891,2025-11,2025,11
97,61,43.371168185,2025-11,2025,11
97,64,31.217064906,2025-11,2025,11
97,69,13.34391986,2025-11,2025,11
97,71,44.064349512999996,2025-11,2025,11
97,72,42.893030594,2025-11,2025,11
97,84,1480.5423503937,2025-11,2025,11
97,85,370.023343696,2025-11,2025,11
97,86,336.5935014324,2025-11,2025,11
97,87,65.632548263,2025-11,2025,11
97,88,19.422370309,2025-11,2025,11
97,91,11.654370898,2025-11,2025,11
97,93,35.615713634,2025-11,2025,11
97,94,200.97953476,2025-11,2025,11
97,96,15.670913999,2025-11,2025,11
97,97,160.70723012,2025-11,2025,11
97,99,35.615713634,2025-11,2025,11
99,1,655.389642461,2025-11,2025,11
99,10,159.249116875,2025-11,2025,11
99,20,80.733459609,2025-11,2025,11
99,36,114.164083315,2025-11,2025,11
99,41,670.8809558,2025-11,2025,11
99,42,48.438590264,2025-11,2025,11
99,43,133.91499905,2025-11,2025,11
99,45,193.23839959,2025-11,2025,11
99,46,30.855945355,2025-11,2025,11
99,47,824.8461810260001,2025-11,2025,11
99,49,332.054459189,2025-11,2025,11
99,52,140.785188038,2025-11,2025,11
99,53,65.415063464,2025-11,2025,11
99,55,36.330056824,2025-11,2025,11
99,56,1090.964595877,2025-11,2025,11
99,61,61.930460846,2025-11,2025,11
99,64,87.066922746,2025-11,2025,11
99,73,52.46767611,2025-11,2025,11
99,74,74.363490348,2025-11,2025,11
99,79,33.463570657,2025-11,2025,11
99,81,630.274188495,2025-11,2025,11
99,84,1904.684471118,2025-11,2025,11
99,85,166.773693786,2025-11,2025,11
99,86,184.08525534700001,2025-11,2025,11
99,88,24.937687977,2025-11,2025,11
99,94,74.363490348,2025-11,2025,11
99,95,62.82209211,2025-11,2025,11
99,96,144.231241682,2025-11,2025,11
99,97,185.98753917,2025-11,2025,11
5,1,280811.19023872,2025-12,2025,12
5,6,3871.6976258,2025-12,2025,12
5,7,73618.25418833,2025-12,2025,12
5,8,7920.578227599999,2025-12,2025,12
5,10,79569.449164645,2025-12,2025,12
5,11,13188.7145625,2025-12,2025,12
5,13,23335.56098309,2025-12,2025,12
5,14,115202.26251228,2025-12,2025,12
5,15,23563.888085759998,2025-12,2025,12
5,16,11323.89014531,2025-12,2025,12
5,17,10924.75246704,2025-12,2025,12
5,18,6840.291101639999,2025-12,2025,12
5,19,1761.6982914,2025-12,2025,12
5,20,14446.60869745,2025-12,2025,12
5,21,15023.61413288,2025-12,2025,12
5,22,21067.32025361,2025-12,2025,12
5,23,2178.7548713,2025-12,2025,12
5,25,36407.26561877,2025-12,2025,12
5,27,1494.8085946,2025-12,2025,12
5,28,4099.42471931,2025-12,2025,12
5,29,934.9732423600001,2025-12,2025,12
5,30,4204.7907284,2025-12,2025,12
5,31,49974.342653269996,2025-12,2025,12
5,32,40728.56153754,2025-12,2025,12
5,33,9668.70464566,2025-12,2025,12
5,35,20864.57190219,2025-12,2025,12
5,36,10193.99501455,2025-12,2025,12
5,38,14347.93409692,2025-12,2025,12
5,39,2246.3841765,2025-12,2025,12
5,41,182536.910483609,2025-12,2025,12
5,42,34343.25064078,2025-12,2025,12
5,43,58979.83690365,2025-12,2025,12
5,45,91079.00850416,2025-12,2025,12
5,46,65442.79810103,2025-12,2025,12
5,47,506471.9808957,2025-12,2025,12
5,49,184253.85806434,2025-12,2025,12
5,50,2752.3017014,2025-12,2025,12
5,51,2670.2974081899997,2025-12,2025,12
5,52,30726.197748178,2025-12,2025,12
5,53,38788.61636249,2025-12,2025,12
5,55,16579.20532993,2025-12,2025,12
5,56,251691.31873121,2025-12,2025,12
5,58,1100.46080488,2025-12,2025,12
5,59,7397.2467758,2025-12,2025,12
5,61,14355.17452852,2025-12,2025,12
5,62,38668.81457651,2025-12,2025,12
5,63,1380.7317198,2025-12,2025,12
5,64,50391.81912636,2025-12,2025,12
5,65,10376.765469828,2025-12,2025,12
5,66,5787.9445839,2025-12,2025,12
5,68,55366.666832298004,2025-12,2025,12
5,69,33456.423551238,2025-12,2025,12
5,70,10827.1457137,2025-12,2025,12
5,71,28664.26210907,2025-12,2025,12
5,72,1121.4837942,2025-12,2025,12
5,73,9790.35192362,2025-12,2025,12
5,74,12057.71939707,2025-12,2025,12
5,75,4055.13847593,2025-12,2025,12
5,77,9310.1549125,2025-12,2025,12
5,78,15719.0965408,2025-12,2025,12
5,79,4926.28640498,2025-12,2025,12
5,80,19399.162332925,2025-12,2025,12
5,81,83757.14881969,2025-12,2025,12
5,82,64989.19986297,2025-12,2025,12
5,84,81425.510896308,2025-12,2025,12
5,85,91573.5783444,2025-12,2025,12
5,86,129053.47052454,2025-12,2025,12
5,87,9535.89533021,2025-12,2025,12
5,88,16686.27424683,2025-12,2025,12
5,90,8744.92431705,2025-12,2025,12
5,91,1552.4569508,2025-12,2025,12
5,92,23037.85713021,2025-12,2025,12
5,93,17837.060237525002,2025-12,2025,12
5,94,8138.38831994,2025-12,2025,12
5,95,38508.775293388004,2025-12,2025,12
5,96,123771.55699073,2025-12,2025,12
5,97,63797.40503959,2025-12,2025,12
5,99,1417.6293129,2025-12,2025,12
8,1,35750.235599795,2025-12,2025,12
8,3,15899.172003346,2025-12,2025,12
8,7,2769.4123165,2025-12,2025,12
8,10,34023.12720446,2025-12,2025,12
8,11,7556.24363228,2025-12,2025,12
8,13,6173.2457546000005,2025-12,2025,12
8,14,30502.130470081,2025-12,2025,12
8,15,4943.40158557,2025-12,2025,12
8,17,2250.027549724,2025-12,2025,12
8,18,1082.5110565,2025-12,2025,12
8,20,15640.58615647,2025-12,2025,12
8,21,2788.4417670400003,2025-12,2025,12
8,22,10061.086466929999,2025-12,2025,12
8,23,15354.36601005,2025-12,2025,12
8,24,9172.25503685,2025-12,2025,12
8,25,19751.24666452,2025-12,2025,12
8,26,1622.1283958,2025-12,2025,12
8,27,2970.427620074,2025-12,2025,12
8,29,712.29281711,2025-12,2025,12
8,30,3686.36517844,2025-12,2025,12
8,31,15795.17334361,2025-12,2025,12
8,32,471.72083756,2025-12,2025,12
8,33,629.838080235,2025-12,2025,12
8,35,9300.53343847,2025-12,2025,12
8,36,3591.73232601,2025-12,2025,12
8,37,534.03912458,2025-12,2025,12
8,38,7157.12316561,2025-12,2025,12
8,39,685.16309576,2025-12,2025,12
8,41,55181.305907932,2025-12,2025,12
8,42,13331.38091312,2025-12,2025,12
8,43,21389.99766115,2025-12,2025,12
8,45,27799.609069861,2025-12,2025,12
8,46,19940.63417694,2025-12,2025,12
8,47,191790.369190216,2025-12,2025,12
8,49,111678.088617322,2025-12,2025,12
8,50,922.2582364,2025-12,2025,12
8,52,21090.48220776,2025-12,2025,12
8,53,6804.91441349,2025-12,2025,12
8,55,3258.23611952,2025-12,2025,12
8,56,106994.315931056,2025-12,2025,12
8,58,3682.31546737,2025-12,2025,12
8,60,3201.62336171,2025-12,2025,12
8,61,8669.426388330001,2025-12,2025,12
8,62,5237.54037762,2025-12,2025,12
8,64,21117.335591865,2025-12,2025,12
8,65,3713.15592798,2025-12,2025,12
8,68,16274.96255477,2025-12,2025,12
8,69,16977.947182930002,2025-12,2025,12
8,70,6676.45708483,2025-12,2025,12
8,71,8815.06207235,2025-12,2025,12
8,72,1253.9496312,2025-12,2025,12
8,73,7435.77447717,2025-12,2025,12
8,74,1135.3176915,2025-12,2025,12
8,75,348.51650765,2025-12,2025,12
8,77,1267.86105331,2025-12,2025,12
8,78,3751.7724623,2025-12,2025,12
8,79,1816.0812382099998,2025-12,2025,12
8,80,5780.006186101,2025-12,2025,12
8,81,23763.47211604,2025-12,2025,12
8,82,26034.42235384,2025-12,2025,12
8,84,42129.2505149,2025-12,2025,12
8,85,57082.12804894,2025-12,2025,12
8,86,53668.17594899,2025-12,2025,12
8,88,7979.43229074,2025-12,2025,12
8,90,2973.86721822,2025-12,2025,12
8,92,4655.50057317,2025-12,2025,12
8,93,7119.08253822,2025-12,2025,12
8,94,5577.50090102,2025-12,2025,12
8,95,17973.89944074,2025-12,2025,12
8,96,40209.90134586,2025-12,2025,12
8,97,69178.655199227,2025-12,2025,12
11,1,17888.77539702,2025-12,2025,12
11,5,4206.3238687,2025-12,2025,12
11,6,8977.414774,2025-12,2025,12
11,9,4559.785678,2025-12,2025,12
11,10,153480.06469861,2025-12,2025,12
11,13,10567.729233400001,2025-12,2025,12
11,14,136153.6425219,2025-12,2025,12
11,15,34877.8193075,2025-12,2025,12
11,16,2916.5722056,2025-12,2025,12
11,17,9770.481612200001,2025-12,2025,12
11,18,12592.5401936,2025-12,2025,12
11,20,15814.9998787,2025-12,2025,12
11,21,45351.8962956,2025-12,2025,12
11,22,47929.6937659,2025-12,2025,12
11,23,9460.0218161,2025-12,2025,12
11,25,32458.8596548,2025-12,2025,12
11,26,15006.028454299998,2025-12,2025,12
11,27,19831.216700700003,2025-12,2025,12
11,28,7785.441220000001,2025-12,2025,12
11,29,3555.0238509,2025-12,2025,12
11,31,27170.570671399997,2025-12,2025,12
11,32,40947.410290600004,2025-12,2025,12
11,33,28536.0858353,2025-12,2025,12
11,35,14595.1825875,2025-12,2025,12
11,36,3826.0218014,2025-12,2025,12
11,38,17729.7735548,2025-12,2025,12
11,41,126516.240687,2025-12,2025,12
11,42,29435.346822499996,2025-12,2025,12
11,43,59597.8944996,2025-12,2025,12
11,45,150464.4831715,2025-12,2025,12
11,46,147183.3095674,2025-12,2025,12
11,47,516865.66454338003,2025-12,2025,12
11,49,167679.76794218,2025-12,2025,12
11,51,14707.9372464,2025-12,2025,12
11,52,50924.5574382,2025-12,2025,12
11,53,31110.2014787,2025-12,2025,12
11,55,19155.741037,2025-12,2025,12
11,56,265324.115779,2025-12,2025,12
11,58,8640.2364468,2025-12,2025,12
11,59,12249.8372434,2025-12,2025,12
11,60,4311.4053782,2025-12,2025,12
11,61,56463.6634045,2025-12,2025,12
11,62,66188.4121518,2025-12,2025,12
11,63,9159.6771411,2025-12,2025,12
11,64,56678.8516523,2025-12,2025,12
11,65,59171.8074548,2025-12,2025,12
11,66,8618.0059267,2025-12,2025,12
11,68,100668.5018645,2025-12,2025,12
11,69,64588.1218234,2025-12,2025,12
11,70,32071.6615489,2025-12,2025,12
11,71,51068.233952,2025-12,2025,12
11,73,56373.2495633,2025-12,2025,12
11,74,12038.3973589,2025-12,2025,12
11,75,5836.085801499999,2025-12,2025,12
11,78,7580.684568999999,2025-12,2025,12
11,79,10248.3980139,2025-12,2025,12
11,80,43036.6097832,2025-12,2025,12
11,81,132619.73977121,2025-12,2025,12
11,82,129456.4742434,2025-12,2025,12
11,84,274041.3756211,2025-12,2025,12
11,85,241321.96509795001,2025-12,2025,12
11,86,199682.3041114,2025-12,2025,12
11,87,7122.8303209000005,2025-12,2025,12
11,88,25427.1054481,2025-12,2025,12
11,90,21289.8106037,2025-12,2025,12
11,91,9910.008675,2025-12,2025,12
11,92,12781.407059699999,2025-12,2025,12
11,93,33970.9215829,2025-12,2025,12
11,94,44951.0053681,2025-12,2025,12
11,95,49058.1262668,2025-12,2025,12
11,96,143163.12888530002,2025-12,2025,12
11,97,87269.76276913,2025-12,2025,12
13,1,103927.66211810001,2025-12,2025,12
13,2,355.95208135,2025-12,2025,12
13,3,5110.467413269999,2025-12,2025,12
13,6,442.06434551,2025-12,2025,12
13,7,9710.6778047,2025-12,2025,12
13,10,12864.37161493,2025-12,2025,12
13,11,2244.66699225,2025-12,2025,12
13,14,5962.14022432,2025-12,2025,12
13,15,794.59547304,2025-12,2025,12
13,16,421.29498386,2025-12,2025,12
13,17,349.59322382,2025-12,2025,12
13,19,445.58115936,2025-12,2025,12
13,20,9005.8414376,2025-12,2025,12
13,22,6497.48152019,2025-12,2025,12
13,23,2858.76153398,2025-12,2025,12
13,24,453.15618022,2025-12,2025,12
13,25,10039.66246872,2025-12,2025,12
13,30,3336.5866570900002,2025-12,2025,12
13,31,810.37107198,2025-12,2025,12
13,32,458.37089951,2025-12,2025,12
13,33,4049.5879554900002,2025-12,2025,12
13,35,7456.40650191,2025-12,2025,12
13,36,859.13726649,2025-12,2025,12
13,38,13073.573933310001,2025-12,2025,12
13,41,62241.98435907,2025-12,2025,12
13,42,16102.39103302,2025-12,2025,12
13,43,12158.36586162,2025-12,2025,12
13,45,14865.49958425,2025-12,2025,12
13,46,5212.48575695,2025-12,2025,12
13,47,117509.64645195,2025-12,2025,12
13,49,104189.93891537,2025-12,2025,12
13,50,1902.78698887,2025-12,2025,12
13,52,26137.69393004,2025-12,2025,12
13,53,3225.36165687,2025-12,2025,12
13,55,10184.43525331,2025-12,2025,12
13,56,97913.26009969,2025-12,2025,12
13,58,408.5143714,2025-12,2025,12
13,59,512.22281827,2025-12,2025,12
